stress: info: [2093909] dispatching hogs: 16 cpu, 0 io, 0 vm, 0 hdd
stress: info: [2093909] successful run completed in 30s
   Compiling mtdynamic v0.1.0 (/home/jaaldering/mtdynamic)
    Finished `release` profile [optimized] target(s) in 2.41s
     Running `target/release/examples/adapt_fast true`
size,pin,threads,runtime,usertime,energy
750,false,15,0.15762238,2.31461681,6.99155900
750,false,15,0.15746600,2.31392979,6.97154000
750,false,15,0.15765427,2.32127317,6.98692100
750,false,15,0.15743507,2.30866952,6.96348300
750,false,15,0.15650203,2.30978166,6.94535600
750,false,16,0.15338866,2.40233647,6.83921600
750,false,16,0.15394005,2.41087513,6.87486100
750,false,16,0.15387560,2.41445430,6.87846100
750,false,16,0.15277629,2.40555031,6.86808500
750,false,16,0.15327130,2.41392638,6.86503400
750,false,16,0.15355216,2.40705349,6.88462600
750,false,16,0.15426097,2.41650565,6.90000600
750,false,16,0.15356422,2.41080752,6.85105600
750,false,16,0.15348133,2.40763027,6.84745600
750,false,16,0.15311576,2.41202187,6.81480100
750,false,16,0.15475511,2.41963916,6.91526600
750,false,16,0.15354751,2.41193830,6.85899100
750,false,16,0.15404964,2.41341550,6.88731200
750,false,16,0.15370406,2.40918553,6.86411800
750,false,16,0.15353557,2.41114643,6.87382200
750,false,16,0.15326492,2.40631271,6.87571500
750,false,16,0.15464112,2.41944197,6.93205000
750,false,16,0.15264231,2.40680243,6.83885000
750,false,16,0.15392767,2.41094968,6.88236800
750,false,16,0.15320053,2.40813179,6.83299000
750,false,16,0.15318471,2.40515255,6.86881800
750,false,16,0.15303731,2.40747884,6.85923500
750,false,16,0.15355356,2.40867778,6.85667200
750,false,16,0.15414029,2.41786920,6.93260000
750,false,16,0.15350926,2.41175987,6.87406700
750,false,16,0.15377575,2.40846291,6.88133000
750,false,16,0.15476845,2.41186735,6.88560200
750,false,16,0.15359410,2.41133468,6.87339600
750,false,16,0.15363055,2.41053717,6.86417900
750,false,16,0.15298183,2.40821950,6.86009000
750,false,16,0.15260954,2.40580193,6.84910400
750,false,16,0.15306889,2.40838210,6.84159600
750,false,16,0.15298874,2.40767398,6.86106600
750,false,16,0.15331401,2.41196118,6.87638600
750,false,16,0.15319715,2.40720572,6.86509500
750,false,16,0.15278349,2.40395274,6.87363900
750,false,16,0.15458761,2.41447625,6.87675300
750,false,16,0.15283443,2.40681321,6.81309300
750,false,16,0.15267166,2.40943440,6.84702900
750,false,16,0.15339011,2.41415479,6.88816600
750,false,16,0.15279551,2.40546259,6.86472800
750,false,16,0.15359639,2.41170021,6.90861200
750,false,16,0.15421131,2.42057323,6.94016800
750,false,16,0.15483915,2.42460357,6.95487800
750,false,16,0.15279933,2.40762657,6.84232800
