dynamic,busy,threads,energy,runtime,usertime
false,5,14,3.03299770,0.15892726,1.48710052
false,5,15,3.08103420,0.16286609,1.48689482
false,5,16,3.12167990,0.16133360,1.48410502
false,7,1,7.04305930,0.41323448,1.04226079
false,7,2,4.65163790,0.25381147,1.19539041
false,7,3,3.79526580,0.20540109,1.30746415
false,7,4,3.14043340,0.17889345,1.44820433
false,7,5,2.85852090,0.16228717,1.58719943
false,7,6,2.67707410,0.15965904,1.76352699
false,7,7,2.30715000,0.13615224,1.78337192
false,7,8,2.35040160,0.14071586,1.81516506
false,7,9,2.39075600,0.14484275,1.77731618
false,7,10,2.45571720,0.14983644,1.75709067
false,7,11,2.76904300,0.16993683,1.77066784
false,7,12,2.58310340,0.15508546,1.72772253
false,7,13,2.60523170,0.15857933,1.70472383
false,7,14,2.57935420,0.15600649,1.71673148
false,7,15,2.74457860,0.16696642,1.76225433
false,7,16,2.63216790,0.16186182,1.70518835
false,9,1,6.71886030,0.43304721,1.11666514
false,9,2,4.28639030,0.27067495,1.25640846
false,9,3,3.51190790,0.21457757,1.38709397
false,9,4,3.07941070,0.18721836,1.55777130
false,9,5,2.64731060,0.16283840,1.63427173
false,9,6,2.54229370,0.15743872,1.81537014
false,9,7,2.29841780,0.13948397,1.87365727
false,9,8,2.25246050,0.13771465,1.90122631
false,9,9,2.47973480,0.15138956,1.88330040
false,9,10,2.26991410,0.13807401,1.82791864
false,9,11,2.35684840,0.14311463,1.84469791
false,9,12,2.50872010,0.15356384,1.85123188
false,9,13,2.40096220,0.14574561,1.78032471
false,9,14,2.32935630,0.14253381,1.78829931
false,9,15,2.39980710,0.14631887,1.79085934
false,9,16,2.43932710,0.14853759,1.81069282
false,11,1,6.54077210,0.43523299,1.16883947
false,11,2,4.77204020,0.27335911,1.32710224
false,11,3,3.59401010,0.20636381,1.39168412
false,11,4,3.32382110,0.20051263,1.62231134
false,11,5,2.90956060,0.17561357,1.66032252
false,11,6,2.46082220,0.14874754,1.71501062
false,11,7,2.17664060,0.13168322,1.78113636
false,11,8,2.06235540,0.12432525,1.87248068
false,11,9,2.08071230,0.12655058,1.85918753
false,11,10,2.12035980,0.12962932,1.83409148
false,11,11,2.14883320,0.12965032,1.81940011
false,11,12,2.17380100,0.13116359,1.78777696
false,11,13,2.21195490,0.13405782,1.83594221
false,11,14,2.24207750,0.13564502,1.84734972
false,11,15,2.25124320,0.13656104,1.83904169
false,11,16,2.39805860,0.14666010,1.85471636
false,13,1,6.70672700,0.43427655,1.20999719
false,13,2,4.70933160,0.25934827,1.30148878
false,13,3,3.59756030,0.21568582,1.41278030
false,13,4,2.99697650,0.17972435,1.51999759
false,13,5,2.73022840,0.16550410,1.63937542
false,13,6,2.45920180,0.15023173,1.74893639
false,13,7,2.31530380,0.14079247,1.83472778
false,13,8,2.17102090,0.13218541,1.91903493
false,13,9,2.13189670,0.12981052,1.89033267
false,13,10,2.17085030,0.13218505,1.91101872
false,13,11,2.20083990,0.13368225,1.89880029
false,13,12,2.19546270,0.13306245,1.89823953
false,13,13,2.20900600,0.13455435,1.90015535
false,13,14,2.25812900,0.13730364,1.89857569
false,13,15,2.27061940,0.13819519,1.93463482
false,13,16,2.24395160,0.13615321,1.91804056
false,15,1,6.06847880,0.42960968,1.22064400
false,15,2,4.22000430,0.24990015,1.30927729
false,15,3,3.46133820,0.21242178,1.43336796
false,15,4,2.92213840,0.17532598,1.49547996
false,15,5,2.70389350,0.16515738,1.64515153
false,15,6,2.46717890,0.14906415,1.73228346
false,15,7,2.34169680,0.14118862,1.81694122
false,15,8,2.21421200,0.13432898,1.90609836
false,15,9,2.27689020,0.13859141,1.93938883
false,15,10,2.24570300,0.13673891,1.94556404
false,15,11,2.40262690,0.14724855,1.96327229
false,15,12,2.16767670,0.13082722,1.91551637
false,15,13,2.24000550,0.13610330,1.94249230
false,15,14,2.20378480,0.13365912,1.93713717
false,15,15,2.26013240,0.13744033,1.97651738
false,15,16,2.22108580,0.13500201,1.94217169
