dynamic,busy,threads,energy,runtime,usertime
false,16,32,0.51617701,0.00249486,0.03436043
false,20,1,4.15386489,0.02569336,0.02570486
false,20,2,2.15235713,0.01302971,0.02594708
false,20,3,1.58250879,0.00910725,0.02615534
false,20,4,1.16308957,0.00662565,0.02605808
false,20,5,0.98755122,0.00551561,0.02628142
false,20,6,0.84107800,0.00457024,0.02626551
false,20,7,0.73274034,0.00389248,0.02624957
false,20,8,0.66215902,0.00344351,0.02654426
false,20,9,0.61731821,0.00314434,0.02680393
false,20,10,0.56046759,0.00278533,0.02655862
false,20,11,0.53681847,0.00263894,0.02693247
false,20,12,0.50005957,0.00240455,0.02709334
false,20,13,0.50401260,0.00242942,0.02716705
false,20,14,0.52771530,0.00256881,0.02765352
false,20,15,0.56102616,0.00271431,0.02804754
false,20,16,0.54827316,0.00267116,0.02828495
false,20,17,0.55427608,0.00269483,0.02857143
false,20,18,0.56275496,0.00275106,0.02894855
false,20,19,0.57773035,0.00282128,0.02925282
false,20,20,0.57325520,0.00283992,0.02996130
false,20,21,0.58695753,0.00287691,0.03007217
false,20,22,0.59560119,0.00293473,0.03057577
false,20,23,0.59648094,0.00293629,0.03093084
false,20,24,0.61378634,0.00302658,0.03149149
false,20,25,0.60784512,0.00301100,0.03183533
false,20,26,0.62059172,0.00304710,0.03242633
false,20,27,0.62186146,0.00305362,0.03269093
false,20,28,0.63071147,0.00312171,0.03319066
false,20,29,0.64573681,0.00319183,0.03367844
false,20,30,0.64613815,0.00318577,0.03419476
false,20,31,0.64959665,0.00321973,0.03473391
false,20,32,0.65117970,0.00322325,0.03499868
false,24,1,4.38712001,0.02570784,0.02571842
false,24,2,2.31300107,0.01318837,0.02606633
false,24,3,1.86594277,0.01046602,0.02617472
false,24,4,1.23685040,0.00666119,0.02610017
false,24,5,1.05200663,0.00549831,0.02634391
false,24,6,0.89310423,0.00457949,0.02633313
false,24,7,0.77052172,0.00390536,0.02637819
false,24,8,0.68927542,0.00340722,0.02635491
false,24,9,0.71437331,0.00352154,0.02665997
false,24,10,0.72126286,0.00363161,0.02690549
false,24,11,0.74363273,0.00373255,0.02713857
false,24,12,0.75575733,0.00380620,0.02747365
false,24,13,0.75233690,0.00377386,0.02766160
false,24,14,0.78277415,0.00394013,0.02828032
false,24,15,0.79118473,0.00398344,0.02852572
false,24,16,0.80101937,0.00401973,0.02894080
false,24,17,0.82039248,0.00414036,0.02967850
false,24,18,0.82109231,0.00414553,0.02971486
false,24,19,0.82638317,0.00417890,0.03023315
false,24,20,0.83746860,0.00421564,0.03062407
false,24,21,0.85472988,0.00429350,0.03099012
false,24,22,0.85078678,0.00427791,0.03132467
false,24,23,0.85514398,0.00429183,0.03175445
false,24,24,0.88665630,0.00446402,0.03237043
false,24,25,0.89646829,0.00454146,0.03270062
false,24,26,0.90109925,0.00454651,0.03328958
false,24,27,0.91274760,0.00462486,0.03371410
false,24,28,0.92053510,0.00466927,0.03421580
false,24,29,0.94086888,0.00475932,0.03479562
false,24,30,0.93668089,0.00474894,0.03526364
false,24,31,0.94225178,0.00475660,0.03548731
false,24,32,0.97249079,0.00492229,0.03644008
false,28,1,4.65874173,0.02571061,0.02571516
false,28,2,2.38526680,0.01293820,0.02579352
false,28,3,1.72849842,0.00918180,0.02610683
false,28,4,1.26856660,0.00658793,0.02603659
false,28,5,1.31990522,0.00686311,0.02629925
false,28,6,1.31577296,0.00682907,0.02622413
false,28,7,1.36308425,0.00710360,0.02663588
false,28,8,1.40943578,0.00731979,0.02693318
false,28,9,1.42824636,0.00747229,0.02735459
false,28,10,1.43688721,0.00747407,0.02754603
false,28,11,1.41421925,0.00736938,0.02775856
false,28,12,1.44370378,0.00754514,0.02818450
false,28,13,1.48661492,0.00776840,0.02858693
false,28,14,1.49183001,0.00779254,0.02887139
false,28,15,1.51729805,0.00794788,0.02919825
false,28,16,1.52068747,0.00793263,0.02962838
false,28,17,1.50491717,0.00786366,0.03013364
false,28,18,1.55680474,0.00814198,0.03031462
false,28,19,1.55478645,0.00810760,0.03077602
false,28,20,1.57524901,0.00823362,0.03112541
false,28,21,1.59571414,0.00833236,0.03182769
false,28,22,1.62682959,0.00850555,0.03219838
false,28,23,1.64585828,0.00856864,0.03253281
false,28,24,1.66875369,0.00873291,0.03299373
false,28,25,1.69775368,0.00890179,0.03372648
false,28,26,1.69942554,0.00889009,0.03410470
false,28,27,1.73081152,0.00906034,0.03470869
false,28,28,1.76285188,0.00923708,0.03520649
false,28,29,1.79312611,0.00938824,0.03593162
false,28,30,1.81380501,0.00949050,0.03652080
false,28,31,1.85987126,0.00974369,0.03726428
false,28,32,1.88059253,0.00986709,0.03806873
false,32,1,9.86817275,0.05307082,0.02573796
false,32,2,5.52831167,0.02962201,0.02600173
false,32,3,3.92405479,0.02094709,0.02619075
false,32,4,2.98683141,0.01585905,0.02613906
false,32,5,2.74169930,0.01453060,0.02634629
false,32,6,2.19247822,0.01155854,0.02635726
false,32,7,2.41986970,0.01277003,0.02669808
false,32,8,2.41324947,0.01276483,0.02717944
false,32,9,2.25071039,0.01186039,0.02721785
false,32,10,2.35594655,0.01237695,0.02753189
false,32,11,2.19794221,0.01160469,0.02816857
false,32,12,2.16714775,0.01140774,0.02826534
false,32,13,2.09947800,0.01107610,0.02854117
false,32,14,2.09944609,0.01106606,0.02897862
false,32,15,1.91682820,0.01005924,0.02933222
false,32,16,1.96945177,0.01036673,0.02965863
false,32,17,1.79188146,0.00935682,0.03043620
false,32,18,1.76403618,0.00921201,0.03100387
false,32,19,1.74361210,0.00910798,0.03133518
false,32,20,1.67644193,0.00876597,0.03152542
false,32,21,1.80483333,0.00942390,0.03307382
false,32,22,1.78714803,0.00928870,0.03329037
false,32,23,1.69243231,0.00876284,0.03267077
false,32,24,1.59083764,0.00824876,0.03469789
false,32,25,1.70616094,0.00890733,0.03545104
false,32,26,1.63326408,0.00851641,0.03575840
false,32,27,1.65094282,0.00858915,0.03587024
false,32,28,1.62939877,0.00847618,0.03611854
false,32,29,1.75759795,0.00916502,0.03828383
false,32,30,1.81215455,0.00904830,0.03962978
false,32,31,1.72962074,0.00887437,0.03941967
false,32,32,1.80163898,0.00926986,0.04113516
true,0,32,0.36794591,0.00176227,0.03358127
true,4,32,0.40224517,0.00219007,0.02999137
true,8,32,0.44401188,0.00226586,0.02937186
true,12,32,0.50151775,0.00230115,0.03290508
true,16,32,0.47220855,0.00230294,0.02864774
true,20,32,0.56987330,0.00280557,0.02894733
true,24,32,0.96548542,0.00502105,0.02892676
true,28,32,1.49692171,0.00780924,0.02903740
true,32,32,1.81685178,0.00944828,0.03019970
