dynamic,busy,threads,energy,runtime,usertime
false,20,9,0.09536396,0.00044722,0.00375843
false,20,10,0.08387497,0.00040112,0.00373960
false,20,11,0.08419942,0.00038841,0.00390390
false,20,12,0.08423102,0.00039050,0.00396519
false,20,13,0.08092218,0.00037412,0.00408579
false,20,14,0.08559610,0.00040119,0.00413294
false,20,15,0.08819994,0.00041024,0.00433515
false,20,16,0.08860708,0.00041904,0.00442097
false,20,17,0.09398043,0.00043351,0.00458624
false,20,18,0.09100213,0.00043811,0.00468234
false,20,19,0.09852276,0.00046356,0.00491041
false,20,20,0.10380538,0.00049022,0.00514332
false,20,21,0.11012157,0.00051333,0.00540220
false,20,22,0.11470452,0.00055256,0.00576014
false,20,23,0.12466754,0.00059838,0.00618797
false,20,24,0.13016966,0.00060725,0.00636060
false,20,25,0.13374378,0.00063230,0.00669346
false,20,26,0.13593691,0.00066262,0.00704176
false,20,27,0.14106302,0.00068432,0.00734069
false,20,28,0.15059817,0.00073222,0.00767760
false,20,29,0.15311178,0.00076023,0.00814034
false,20,30,0.16060510,0.00078988,0.00850067
false,20,31,0.16388587,0.00081150,0.00877432
false,20,32,0.17506712,0.00085512,0.00933089
false,24,1,0.55253451,0.00317779,0.00318705
false,24,2,0.28918579,0.00160877,0.00321278
false,24,3,0.21948539,0.00118327,0.00330611
false,24,4,0.15762072,0.00082915,0.00327678
false,24,5,0.13663411,0.00070951,0.00338277
false,24,6,0.12588631,0.00060046,0.00342323
false,24,7,0.11055114,0.00052848,0.00353555
false,24,8,0.09800479,0.00047175,0.00360423
false,24,9,0.10443935,0.00048733,0.00369291
false,24,10,0.10487727,0.00050010,0.00370308
false,24,11,0.10887672,0.00051038,0.00377540
false,24,12,0.11384809,0.00054377,0.00396219
false,24,13,0.11883636,0.00057720,0.00415060
false,24,14,0.12397629,0.00058819,0.00424853
false,24,15,0.12747995,0.00061064,0.00444561
false,24,16,0.13153342,0.00063239,0.00474631
false,24,17,0.14255638,0.00068730,0.00504563
false,24,18,0.14835225,0.00073188,0.00536675
false,24,19,0.15620035,0.00075226,0.00556978
false,24,20,0.16109485,0.00079046,0.00586755
false,24,21,0.16951236,0.00084292,0.00621069
false,24,22,0.17580841,0.00086945,0.00649038
false,24,23,0.18514222,0.00090527,0.00670729
false,24,24,0.18880116,0.00094581,0.00705499
false,24,25,0.19968398,0.00099585,0.00742349
false,24,26,0.20555367,0.00101273,0.00765441
false,24,27,0.21384746,0.00107242,0.00806023
false,24,28,0.22053415,0.00111529,0.00840361
false,24,29,0.23320288,0.00114441,0.00847840
false,24,30,0.23924312,0.00120679,0.00890478
false,24,31,0.24649006,0.00123014,0.00920806
false,24,32,0.25480259,0.00127918,0.00941407
false,28,1,0.57727396,0.00316950,0.00317473
false,28,2,0.30412715,0.00161706,0.00322965
false,28,3,0.24131952,0.00124881,0.00326777
false,28,4,0.16858539,0.00084987,0.00334128
false,28,5,0.17189059,0.00086448,0.00334306
false,28,6,0.17751105,0.00087394,0.00340418
false,28,7,0.19135690,0.00093791,0.00354995
false,28,8,0.19135623,0.00096755,0.00373778
false,28,9,0.19429238,0.00099505,0.00377866
false,28,10,0.20806344,0.00105294,0.00400595
false,28,11,0.21155107,0.00108158,0.00413095
false,28,12,0.21759453,0.00109308,0.00429024
false,28,13,0.23064866,0.00116602,0.00452508
false,28,14,0.24282015,0.00123984,0.00478614
false,28,15,0.27393829,0.00140606,0.00517172
false,28,16,0.27453277,0.00141129,0.00534659
false,28,17,0.29232283,0.00149288,0.00566599
false,28,18,0.31054023,0.00160505,0.00607018
false,28,19,0.32196867,0.00165321,0.00628664
false,28,20,0.33243411,0.00170579,0.00657896
false,28,21,0.34976236,0.00182963,0.00691349
false,28,22,0.38309629,0.00197011,0.00730374
false,28,23,0.38820758,0.00202653,0.00751775
false,28,24,0.39243413,0.00205155,0.00780028
false,28,25,0.41227946,0.00213893,0.00809197
false,28,26,0.43019882,0.00222903,0.00821952
false,28,27,0.44079827,0.00229031,0.00861865
false,28,28,0.46164220,0.00240986,0.00915483
false,28,29,0.47102330,0.00245107,0.00937617
false,28,30,0.50574636,0.00264161,0.00988405
false,28,31,0.51872907,0.00268542,0.01017420
false,28,32,0.54074260,0.00280235,0.01055096
false,32,1,1.24578329,0.00667495,0.00318869
false,32,2,0.74805312,0.00397357,0.00361797
false,32,3,0.50812778,0.00266539,0.00332881
false,32,4,0.42425847,0.00221549,0.00332653
false,32,5,0.43165331,0.00226486,0.00345173
false,32,6,0.44418076,0.00232827,0.00357216
false,32,7,0.40785287,0.00212580,0.00354419
false,32,8,0.25886293,0.00132466,0.00372619
false,32,9,0.29274283,0.00150670,0.00381797
false,32,10,0.38618829,0.00201069,0.00403432
false,32,11,0.28016203,0.00143874,0.00415094
false,32,12,0.33059417,0.00171265,0.00431280
false,32,13,0.40138556,0.00210266,0.00469850
false,32,14,0.40822355,0.00214377,0.00525007
false,32,15,0.35685471,0.00184717,0.00511325
false,32,16,0.35409187,0.00184531,0.00538211
false,32,17,0.45239251,0.00235536,0.00660037
false,32,18,0.44040734,0.00227615,0.00596745
false,32,19,0.43922616,0.00227856,0.00698056
false,32,20,0.42684041,0.00221299,0.00671160
false,32,21,0.48666547,0.00254904,0.00830996
false,32,22,0.53900737,0.00280006,0.00748518
false,32,23,0.58767240,0.00308680,0.00828583
false,32,24,0.33944329,0.00169708,0.00711688
false,32,25,0.56220560,0.00289282,0.00923618
false,32,26,0.62291090,0.00328176,0.00999707
false,32,27,0.50028476,0.00260502,0.00922458
false,32,28,0.60925627,0.00316662,0.01193761
false,32,29,0.59536225,0.00311769,0.01168376
false,32,30,0.62409569,0.00318093,0.01220892
false,32,31,0.62996247,0.00325282,0.01145746
false,32,32,0.72338447,0.00377379,0.01450502
true,0,1,0.37492692,0.00323836,0.00324786
true,0,2,0.22594362,0.00186299,0.00321519
true,0,3,0.16257194,0.00129810,0.00336705
true,0,4,0.13584511,0.00095213,0.00339571
true,0,5,0.11628577,0.00087585,0.00349693
true,0,6,0.09789557,0.00070760,0.00360275
true,0,7,0.08760484,0.00061143,0.00368895
true,0,8,0.08325234,0.00056407,0.00380848
true,0,9,0.08002808,0.00050823,0.00388063
true,0,10,0.08913028,0.00054241,0.00382482
true,0,11,0.08295259,0.00047689,0.00396630
true,0,12,0.08641683,0.00056144,0.00398670
true,0,13,0.07716812,0.00044248,0.00406597
true,0,14,0.08343126,0.00051531,0.00403342
true,0,15,0.07672934,0.00040454,0.00440893
true,0,16,0.07666413,0.00042816,0.00432693
true,0,17,0.07906427,0.00039872,0.00461365
true,0,18,0.08211831,0.00047150,0.00431668
true,0,19,0.08088415,0.00042884,0.00473511
true,0,20,0.07832773,0.00041756,0.00473890
true,0,21,0.08744445,0.00046361,0.00453103
true,0,22,0.08687167,0.00048468,0.00415938
true,0,23,0.08742725,0.00048589,0.00444962
true,0,24,0.08624072,0.00045932,0.00567038
true,0,25,0.08315258,0.00048435,0.00426510
true,0,26,0.08854303,0.00050634,0.00426349
true,0,27,0.08204159,0.00041300,0.00622095
true,0,28,0.09885640,0.00058873,0.00468378
true,0,29,0.08287864,0.00047660,0.00443383
true,0,30,0.08431443,0.00043401,0.00533789
true,0,31,0.08567812,0.00043427,0.00542148
true,0,32,0.09412471,0.00049397,0.00593916
true,4,1,0.41049555,0.00323466,0.00324559
true,4,2,0.25175786,0.00181039,0.00323251
true,4,3,0.16754788,0.00119324,0.00332026
true,4,4,0.13395617,0.00093311,0.00337546
true,4,5,0.12720094,0.00087671,0.00336314
true,4,6,0.11517684,0.00078308,0.00344193
true,4,7,0.08866976,0.00057065,0.00358516
true,4,8,0.08520636,0.00052426,0.00365980
true,4,9,0.07772743,0.00047593,0.00372836
true,4,10,0.07413596,0.00043222,0.00366369
true,4,11,0.07198309,0.00044662,0.00380474
true,4,12,0.08860934,0.00053828,0.00365712
true,4,13,0.07222606,0.00042841,0.00387772
true,4,14,0.07298823,0.00041831,0.00412509
true,4,15,0.07469900,0.00038799,0.00418605
true,4,16,0.07906241,0.00039713,0.00429187
true,4,17,0.07000581,0.00038760,0.00450018
true,4,18,0.07813494,0.00039175,0.00467133
true,4,19,0.07423389,0.00038707,0.00450785
true,4,20,0.08135791,0.00039512,0.00485353
true,4,21,0.08873314,0.00043984,0.00495215
true,4,22,0.08116337,0.00048023,0.00421580
true,4,23,0.08531504,0.00039541,0.00513027
true,4,24,0.08954073,0.00047600,0.00526690
true,4,25,0.08795850,0.00044253,0.00564052
true,4,26,0.09144336,0.00043408,0.00591569
true,4,27,0.09672775,0.00047144,0.00600569
true,4,28,0.07702410,0.00043006,0.00486763
true,4,29,0.08777649,0.00046072,0.00466662
true,4,30,0.08629409,0.00045223,0.00515353
true,4,31,0.07871518,0.00043499,0.00461746
true,4,32,0.09718223,0.00055046,0.00521264
true,8,1,0.45361177,0.00323432,0.00324439
true,8,2,0.28956430,0.00193173,0.00321559
true,8,3,0.17980320,0.00117850,0.00332451
true,8,4,0.14168677,0.00092784,0.00330612
true,8,5,0.14096267,0.00091849,0.00344943
true,8,6,0.10695019,0.00065895,0.00346300
true,8,7,0.09509893,0.00056579,0.00356793
true,8,8,0.09417442,0.00052414,0.00360770
true,8,9,0.08159802,0.00046968,0.00374352
true,8,10,0.07689049,0.00043460,0.00369343
true,8,11,0.07966172,0.00042854,0.00383593
true,8,12,0.08810518,0.00050727,0.00383632
true,8,13,0.07413236,0.00038983,0.00388542
true,8,14,0.07825227,0.00043230,0.00399632
true,8,15,0.08218901,0.00043385,0.00423516
true,8,16,0.08909619,0.00046553,0.00412744
true,8,17,0.07734772,0.00041050,0.00456310
true,8,18,0.08618070,0.00040109,0.00457734
true,8,19,0.08483870,0.00042518,0.00438271
true,8,20,0.08159182,0.00040412,0.00470847
true,8,21,0.09839386,0.00054190,0.00424069
true,8,22,0.08591353,0.00040417,0.00435148
true,8,23,0.08792236,0.00044089,0.00452595
true,8,24,0.09674939,0.00047856,0.00532260
true,8,25,0.08908151,0.00042155,0.00515233
true,8,26,0.08386952,0.00043332,0.00455584
true,8,27,0.09688458,0.00045282,0.00628091
true,8,28,0.10024824,0.00048026,0.00638350
true,8,29,0.10781225,0.00052714,0.00579386
true,8,30,0.09154294,0.00046346,0.00454521
true,8,31,0.10129508,0.00050443,0.00529945
true,8,32,0.10292004,0.00054851,0.00486332
true,12,1,0.47577926,0.00324736,0.00325843
true,12,2,0.30917324,0.00205879,0.00322508
true,12,3,0.18585636,0.00118122,0.00333261
true,12,4,0.15136103,0.00092679,0.00331302
true,12,5,0.14788078,0.00090114,0.00335620
true,12,6,0.12326080,0.00072326,0.00341776
true,12,7,0.10383245,0.00056809,0.00354976
true,12,8,0.09391528,0.00052518,0.00361008
true,12,9,0.09915893,0.00054847,0.00368106
true,12,10,0.08369565,0.00046137,0.00363765
true,12,11,0.09243617,0.00051017,0.00369001
true,12,12,0.09165683,0.00049578,0.00384075
true,12,13,0.08891706,0.00046576,0.00404967
true,12,14,0.07609336,0.00037754,0.00402548
true,12,15,0.07749001,0.00040003,0.00399295
true,12,16,0.09527758,0.00050274,0.00391996
true,12,17,0.08172091,0.00041216,0.00448125
true,12,18,0.08176368,0.00039146,0.00436804
true,12,19,0.08487467,0.00042935,0.00433381
true,12,20,0.08844197,0.00046888,0.00421957
true,12,21,0.09079442,0.00043065,0.00471792
true,12,22,0.08886714,0.00046142,0.00455204
true,12,23,0.09171086,0.00042698,0.00472607
true,12,24,0.08697984,0.00042370,0.00419109
true,12,25,0.10719553,0.00060138,0.00424693
true,12,26,0.09712809,0.00044370,0.00538004
true,12,27,0.10657908,0.00057783,0.00422646
true,12,28,0.10670859,0.00047661,0.00631498
true,12,29,0.13441651,0.00071643,0.00446390
true,12,30,0.08772801,0.00042865,0.00463485
true,12,31,0.12438965,0.00067528,0.00448369
true,12,32,0.11124718,0.00055573,0.00479637
true,16,1,0.50113564,0.00322709,0.00323704
true,16,2,0.30551734,0.00193356,0.00322677
true,16,3,0.19455121,0.00117915,0.00332487
true,16,4,0.16258403,0.00096085,0.00341151
true,16,5,0.15146834,0.00088982,0.00336055
true,16,6,0.11972060,0.00066741,0.00346577
true,16,7,0.10802774,0.00057793,0.00357319
true,16,8,0.10030978,0.00052696,0.00359879
true,16,9,0.09339545,0.00048118,0.00373507
true,16,10,0.08333014,0.00042578,0.00363387
true,16,11,0.09001778,0.00044717,0.00374701
true,16,12,0.08572964,0.00043183,0.00393301
true,16,13,0.08630253,0.00043229,0.00387195
true,16,14,0.08080394,0.00038416,0.00404809
true,16,15,0.08190268,0.00040204,0.00395215
true,16,16,0.09468995,0.00047875,0.00383474
true,16,17,0.08392596,0.00039801,0.00414487
true,16,18,0.08886754,0.00042328,0.00413269
true,16,19,0.08460022,0.00040778,0.00435906
true,16,20,0.08841528,0.00040596,0.00470632
true,16,21,0.07953159,0.00036583,0.00463459
true,16,22,0.09274200,0.00046713,0.00417312
true,16,23,0.08317542,0.00041540,0.00431627
true,16,24,0.09210705,0.00046428,0.00443488
true,16,25,0.10180511,0.00049584,0.00445797
true,16,26,0.09209143,0.00042211,0.00539973
true,16,27,0.09591459,0.00044882,0.00550584
true,16,28,0.11281369,0.00055711,0.00636472
true,16,29,0.10548030,0.00050433,0.00546981
true,16,30,0.11590358,0.00058152,0.00562148
true,16,31,0.09904487,0.00045825,0.00465839
true,16,32,0.10415734,0.00049647,0.00571651
true,20,1,0.52449070,0.00317744,0.00318603
true,20,2,0.33320814,0.00195930,0.00324551
true,20,3,0.20609679,0.00117767,0.00331688
true,20,4,0.16859815,0.00090975,0.00330040
true,20,5,0.16130364,0.00089584,0.00335338
true,20,6,0.12902900,0.00066984,0.00345197
true,20,7,0.10975024,0.00057141,0.00356203
true,20,8,0.10502713,0.00052718,0.00358872
true,20,9,0.09652952,0.00048386,0.00368574
true,20,10,0.10516268,0.00051853,0.00359230
true,20,11,0.09130539,0.00043534,0.00383836
true,20,12,0.10376626,0.00051142,0.00370479
true,20,13,0.09796611,0.00046556,0.00386143
true,20,14,0.10398342,0.00053104,0.00367714
true,20,15,0.09455281,0.00044244,0.00409525
true,20,16,0.09337685,0.00045000,0.00401029
true,20,17,0.10143787,0.00049481,0.00431064
true,20,18,0.11176399,0.00056315,0.00397239
true,20,19,0.09078639,0.00043178,0.00423094
true,20,20,0.10302039,0.00048928,0.00478551
true,20,21,0.09773216,0.00044225,0.00442346
true,20,22,0.11109081,0.00053328,0.00519367
true,20,23,0.09377307,0.00045353,0.00429832
true,20,24,0.09210572,0.00045155,0.00398789
true,20,25,0.12322852,0.00063479,0.00449005
true,20,26,0.12058905,0.00057801,0.00454292
true,20,27,0.09712391,0.00045824,0.00447062
true,20,28,0.09537706,0.00045590,0.00450127
true,20,29,0.14881688,0.00072366,0.00720487
true,20,30,0.12868557,0.00064485,0.00516075
true,20,31,0.13419445,0.00066490,0.00513692
true,20,32,0.14012541,0.00069824,0.00481561
true,24,1,0.55297899,0.00318857,0.00319812
true,24,2,0.38798633,0.00219705,0.00323106
true,24,3,0.22921917,0.00123815,0.00328916
true,24,4,0.18105280,0.00095656,0.00328038
true,24,5,0.17355159,0.00090538,0.00335540
true,24,6,0.15091560,0.00077828,0.00337822
true,24,7,0.11453665,0.00056933,0.00353225
true,24,8,0.11104275,0.00052868,0.00356275
true,24,9,0.10585890,0.00050697,0.00360408
true,24,10,0.11499698,0.00054158,0.00370436
true,24,11,0.11644268,0.00055438,0.00384192
true,24,12,0.11853429,0.00057580,0.00369174
true,24,13,0.11830668,0.00056419,0.00402771
true,24,14,0.12263726,0.00059395,0.00414933
true,24,15,0.12730415,0.00061905,0.00423475
true,24,16,0.13440016,0.00066438,0.00412439
true,24,17,0.13163565,0.00063083,0.00423952
true,24,18,0.12924698,0.00062382,0.00430857
true,24,19,0.12530363,0.00059550,0.00399636
true,24,20,0.14736827,0.00070626,0.00412987
true,24,21,0.14007130,0.00069208,0.00430863
true,24,22,0.14378242,0.00071719,0.00417025
true,24,23,0.12972974,0.00061954,0.00420987
true,24,24,0.15418438,0.00076466,0.00415227
true,24,25,0.15312353,0.00074288,0.00434219
true,24,26,0.17405486,0.00089727,0.00426086
true,24,27,0.15080333,0.00075366,0.00427318
true,24,28,0.15670229,0.00077882,0.00442539
true,24,29,0.18014349,0.00085560,0.00541943
true,24,30,0.17780004,0.00090802,0.00629163
true,24,31,0.13663781,0.00067244,0.00443238
true,24,32,0.14448646,0.00068404,0.00445166
true,28,1,0.57772870,0.00316955,0.00317476
true,28,2,0.38695106,0.00207031,0.00322935
true,28,3,0.25741030,0.00134310,0.00326285
true,28,4,0.18587481,0.00092315,0.00328415
true,28,5,0.18120063,0.00092067,0.00331549
true,28,6,0.18453114,0.00092009,0.00331215
true,28,7,0.17941997,0.00089822,0.00338870
true,28,8,0.19183622,0.00097726,0.00354766
true,28,9,0.19382304,0.00097182,0.00346594
true,28,10,0.19346772,0.00097097,0.00364597
true,28,11,0.19304824,0.00096484,0.00364991
true,28,12,0.21222432,0.00106458,0.00364959
true,28,13,0.22250278,0.00112167,0.00424303
true,28,14,0.25467513,0.00131280,0.00449408
true,28,15,0.23133957,0.00118598,0.00424577
true,28,16,0.25442220,0.00129998,0.00466122
true,28,17,0.24441741,0.00126415,0.00423154
true,28,18,0.25762049,0.00132243,0.00438112
true,28,19,0.23927059,0.00120237,0.00443658
true,28,20,0.23050330,0.00115629,0.00398111
true,28,21,0.26321676,0.00134231,0.00449257
true,28,22,0.25198080,0.00129479,0.00430742
true,28,23,0.23239619,0.00119193,0.00436482
true,28,24,0.27338851,0.00142025,0.00446763
true,28,25,0.30060244,0.00155199,0.00486663
true,28,26,0.27844583,0.00144750,0.00465502
true,28,27,0.25887236,0.00132669,0.00447885
true,28,28,0.35371801,0.00185587,0.00593597
true,28,29,0.28534211,0.00147558,0.00456499
true,28,30,0.26180576,0.00133142,0.00494318
true,28,31,0.25361914,0.00131291,0.00436132
true,28,32,0.27497003,0.00141190,0.00471017
true,32,1,1.24664928,0.00670074,0.00318754
true,32,2,0.74777173,0.00396997,0.00326540
true,32,3,0.57600844,0.00303600,0.00341355
true,32,4,0.47741064,0.00250993,0.00346060
true,32,5,0.38336414,0.00196379,0.00346782
true,32,6,0.34500086,0.00176513,0.00356897
true,32,7,0.32746427,0.00168141,0.00368489
true,32,8,0.41981108,0.00217636,0.00368917
true,32,9,0.37172217,0.00192002,0.00381561
true,32,10,0.38403532,0.00197498,0.00391540
true,32,11,0.39788839,0.00208928,0.00392389
true,32,12,0.35724818,0.00186921,0.00413398
true,32,13,0.34465622,0.00179992,0.00408476
true,32,14,0.34584947,0.00179422,0.00413047
true,32,15,0.31956882,0.00164274,0.00430246
true,32,16,0.38061354,0.00197145,0.00432851
true,32,17,0.34995587,0.00183066,0.00429015
true,32,18,0.43866839,0.00231963,0.00419530
true,32,19,0.36299109,0.00188868,0.00437099
true,32,20,0.44700142,0.00235655,0.00565330
true,32,21,0.35725416,0.00182126,0.00464005
true,32,22,0.42825962,0.00221756,0.00520742
true,32,23,0.39892893,0.00208596,0.00446399
true,32,24,0.48605881,0.00250786,0.00455877
true,32,25,0.39839797,0.00206076,0.00494566
true,32,26,0.38668152,0.00202647,0.00457330
true,32,27,0.48803943,0.00249199,0.00494140
true,32,28,0.42389639,0.00220641,0.00510438
true,32,29,0.41742104,0.00219628,0.00537882
true,32,30,0.50650246,0.00259477,0.00675405
true,32,31,0.54839248,0.00277398,0.00806867
true,32,32,0.47531847,0.00235111,0.00689527
