size,pin,threads,runtime,energy
1200,false,10.462721,0.80795085,33.868687
1200,false,10.462721,0.79565465,33.50492
1200,false,10.462721,0.7955161,33.611794
1200,false,10.462721,0.8156129,34.536533
1200,false,10.462721,0.886564,35.15927
1200,false,10.462721,0.80307585,33.811073
1200,false,10.462721,0.80525154,33.69291
1200,false,10.462721,0.80234283,33.727207
1200,false,10.462721,0.80254513,33.592136
1200,false,10.040135,0.8150392,33.89298
1200,false,10.040135,0.8136206,33.8754
1200,false,10.040135,0.8008842,33.636387
1200,false,10.040135,0.79488826,33.56052
1200,false,10.040135,0.80480754,33.78977
1200,false,10.040135,0.8142458,33.82401
1200,false,10.040135,0.79954857,33.701817
1200,false,10.040135,0.82921284,34.232086
1200,false,10.040135,0.8004155,33.67472
1200,false,10.040135,0.79425406,33.49601
1200,false,9.708067,0.79759485,33.651344
1200,false,9.708067,0.8038676,33.74912
1200,false,9.708067,0.7987744,33.366795
1200,false,9.708067,0.7932294,33.50742
1200,false,9.708067,0.8095137,33.897007
1200,false,9.708067,0.8050731,33.668674
1200,false,9.708067,0.8021917,33.708347
1200,false,9.708067,0.79397976,33.56632
1200,false,9.708067,0.80535185,33.70115
1200,false,9.708067,0.79497373,33.575966
1200,false,9.988989,0.80451787,33.68717
1200,false,9.988989,0.8119253,33.82737
1200,false,9.988989,0.79623544,33.557472
1200,false,9.988989,0.8037714,33.7692
1200,false,9.988989,0.8060484,33.6807
1200,false,9.988989,0.79824114,33.59165
1200,false,9.988989,0.8034824,33.63901
1200,false,9.988989,0.8013132,33.669777
1200,false,9.988989,0.79579127,33.603367
1200,false,9.988989,0.8067581,33.794468
1200,false,10.23739,0.79585713,33.558266
1200,false,10.23739,0.80082315,33.600376
1200,false,10.23739,0.7999172,33.53208
1200,false,10.23739,0.8033668,33.72544
1200,false,10.23739,0.7942745,33.5687
1200,false,10.23739,0.80097914,33.70133
1200,false,10.23739,0.7922552,33.555576
1200,false,10.23739,0.7948606,33.643288
1200,false,10.23739,0.81151116,33.865696
1200,false,10.23739,0.7972386,33.67045
1200,false,10.463537,0.7945193,33.577553
1200,false,10.463537,0.8021883,33.68656
1200,false,10.463537,0.7990201,33.65049
1200,false,10.463537,0.8075589,33.832676
1200,false,10.463537,0.79910225,33.99277
1200,false,10.463537,0.8111633,33.8635
1200,false,10.463537,0.8254534,34.109776
1200,false,10.463537,0.7963474,33.664833
1200,false,10.463537,0.8043386,33.73447
1200,false,10.463537,0.79455745,33.6135
1200,false,10.253391,0.81223917,33.880653
1200,false,10.253391,0.7956951,33.60532
1200,false,10.253391,0.8033947,33.70505
1200,false,10.253391,0.79341394,33.60007
1200,false,10.253391,0.7952917,33.62656
1200,false,10.253391,0.8173668,34.002903
1200,false,10.253391,0.79418135,33.57688
1200,false,10.253391,0.79673624,33.620033
1200,false,10.253391,0.8358708,34.266636
1200,false,10.253391,0.7940659,33.624733
1200,false,10.055168,0.79698265,33.64493
1200,false,10.055168,0.806447,33.867832
1200,false,10.055168,0.825616,34.086704
1200,false,10.055168,0.81618613,33.93778
1200,false,10.055168,0.80929124,33.81406
1200,false,10.055168,0.8149299,33.878452
1200,false,10.055168,0.82810056,34.112465
1200,false,10.055168,0.79521126,33.61692
1200,false,10.055168,0.79976535,33.620705
1200,false,10.055168,0.8274177,34.62619
1200,false,10.244272,0.8172462,33.95353
1200,false,10.244272,0.8131184,33.91379
1200,false,10.244272,0.79339916,33.55564
1200,false,10.244272,0.79914707,33.70658
1200,false,10.244272,0.8206253,34.006687
1200,false,10.244272,0.79420763,33.64805
1200,false,10.244272,0.79487956,33.607765
1200,false,10.244272,0.8109887,33.8588
1200,false,10.244272,0.80559725,33.877354
1200,false,10.244272,0.7980635,33.668373
1200,false,10.42626,0.7923207,33.567295
1200,false,10.42626,0.8084896,34.178993
1200,false,10.42626,0.82292116,34.08817
1200,false,10.42626,0.797062,33.633152
1200,false,10.42626,0.8134307,33.96494
1200,false,10.42626,0.8282567,34.120457
1200,false,10.42626,0.8294793,34.148106
1200,false,10.42626,0.80187833,33.821262
1200,false,10.42626,0.8008623,33.69608
1200,false,10.42626,0.813182,33.92753
1200,false,10.249913,0.7929118,33.60477
1150,false,10.249913,0.83220494,35.99228
1150,false,10.249913,0.815281,35.79654
1150,false,10.249913,0.8093144,35.59549
1150,false,10.249913,0.83427995,35.727997
1150,false,10.249913,0.8519484,36.389008
1150,false,10.249913,0.88753986,37.172207
1150,false,10.249913,0.8565882,36.844814
1150,false,10.249913,0.8444577,36.301174
1150,false,10.249913,0.8477494,36.01675
1150,false,10.421733,0.8601281,36.077602
1150,false,10.421733,0.8204833,35.709747
1150,false,10.421733,0.8459181,36.488247
1150,false,10.421733,0.8096446,35.611664
1150,false,10.421733,0.8609748,37.002224
1150,false,10.421733,0.82452023,35.921417
1150,false,10.421733,0.8171529,35.707184
1150,false,10.421733,0.84151155,36.384613
1150,false,10.421733,0.82974523,36.090546
1150,false,10.421733,0.83785737,36.27536
1150,false,10.253582,0.8902741,37.120754
1150,false,10.253582,0.82742,36.05789
1150,false,10.253582,0.84372216,36.202057
1150,false,10.253582,0.8603172,36.850857
1150,false,10.253582,0.8536179,36.649136
1150,false,10.253582,0.84015155,36.541286
1150,false,10.253582,0.8853273,37.125694
1150,false,10.253582,0.85593045,37.05203
1150,false,10.253582,0.82647383,35.877716
1150,false,10.253582,0.84534866,36.20749
1150,false,10.4187355,0.8347081,36.178925
1150,false,10.4187355,0.8434411,36.447784
1150,false,10.4187355,0.8162081,35.605865
1150,false,10.4187355,0.8117281,35.679234
1150,false,10.4187355,0.85799205,36.634487
1150,false,10.4187355,0.8687571,36.339626
1150,false,10.4187355,0.8573332,36.982697
1150,false,10.4187355,0.8510589,36.81601
1150,false,10.4187355,0.8163729,35.85672
1150,false,10.4187355,0.84402835,36.145172
1150,false,10.581424,0.85245544,36.799957
1150,false,10.581424,0.81170225,35.595062
1150,false,10.581424,0.7958719,34.93564
1150,false,10.581424,0.80700725,35.21079
1150,false,10.581424,0.8016202,35.59409
1150,false,10.581424,0.8248077,35.573456
1150,false,10.581424,0.78330314,34.802643
1150,false,10.581424,0.8225004,35.99234
1150,false,10.581424,0.8000436,35.06168
1150,false,10.581424,0.8261734,35.94687
1150,false,10.742073,0.8002491,35.288544
1150,false,10.742073,0.8193504,35.55136
1150,false,10.742073,0.8496422,36.857327
1150,false,10.742073,0.7970211,35.2883
1150,false,10.742073,0.8370692,36.128876
1150,false,10.742073,0.83681303,36.24521
1150,false,10.742073,0.7977312,35.06302
1150,false,10.742073,0.8425196,38.071438
1150,false,10.742073,0.814351,35.663116
1150,false,10.742073,0.8069518,35.507416
1150,false,10.583117,0.7862162,34.874542
1150,false,10.583117,0.79979974,35.320892
1150,false,10.583117,0.7975207,35.092136
1150,false,10.583117,0.8162031,35.758457
1150,false,10.583117,0.8244617,36.19992
1150,false,10.583117,0.8172492,35.81662
1150,false,10.583117,0.8302179,35.937775
1150,false,10.583117,0.85246336,36.371674
1150,false,10.583117,0.81061834,35.590977
1150,false,10.583117,0.8375714,36.183624
1150,false,2.5831165,0.7831662,34.833958
1150,false,2.5831165,1.9398984,49.138607
1150,false,2.5831165,1.989218,49.72241
1150,false,2.5831165,1.9403503,48.571777
1150,false,2.5831165,1.9741294,49.96392
1150,false,2.5831165,2.114346,50.77471
1150,false,2.5831165,1.9354875,49.017635
1150,false,2.5831165,1.9406868,48.642025
1150,false,2.5831165,1.9351456,48.9508
1150,false,2.5831165,2.7908313,58.757236
1150,false,7.3831167,1.9208333,48.019897
1150,false,7.3831167,0.97157264,37.857754
1150,false,7.3831167,1.0088652,38.93258
1150,false,7.3831167,1.0068542,38.93136
1150,false,7.3831167,0.98726404,38.74685
1150,false,7.3831167,0.97151726,38.18649
1150,false,7.3831167,1.0060937,39.153954
1150,false,7.3831167,1.0187571,39.117516
1150,false,7.3831167,1.0140144,39.04116
1150,false,7.3831167,0.9733756,38.06655
1150,false,10.263117,0.9737594,38.20492
1150,false,10.263117,0.8323838,35.90048
1150,false,10.263117,0.8372791,35.95175
1150,false,10.263117,0.84968126,36.48581
1150,false,10.263117,0.8366269,35.950348
1150,false,10.263117,0.8291956,36.16977
1150,false,10.263117,0.83279234,35.916656
1150,false,10.263117,0.8169584,35.5253
1150,false,10.263117,0.8344876,35.97751
1150,false,10.263117,0.83663815,36.111298
1150,false,11.9911175,0.8088632,35.46042
1150,false,11.9911175,0.8076046,34.96158
1150,false,11.9911175,0.80271477,34.874542
1150,false,11.9911175,0.7939077,34.826447
1150,false,11.9911175,0.8038452,34.884003
1150,false,11.9911175,0.82844245,35.777496
1150,false,11.9911175,0.78711563,34.618687
1150,false,11.9911175,0.7682789,34.232944
1150,false,11.9911175,0.83199143,36.645416
1150,false,11.9911175,0.80263394,35.285492
1150,false,13.027918,0.82355905,35.243927
1150,false,13.027918,0.78658104,34.28208
1150,false,13.027918,0.80343217,34.851227
1150,false,13.027918,0.7754102,34.07517
1150,false,13.027918,0.7801534,34.233677
1150,false,13.027918,0.77110606,34.053196
1150,false,13.027918,0.80851704,35.1279
1150,false,13.027918,0.8034939,34.872528
1150,false,13.027918,0.7728416,33.898777
1150,false,13.027918,0.78928816,34.248753
1150,false,13.649998,0.7972443,35.003757
1150,false,13.649998,0.76691264,33.701088
1150,false,13.649998,0.7743918,33.80228
1150,false,13.649998,0.7674915,33.671543
1150,false,13.649998,0.7799325,34.098606
1150,false,13.649998,0.7741888,33.840305
1150,false,13.649998,0.78115976,34.2056
1150,false,13.649998,0.7771436,33.82401
1150,false,13.649998,0.7832594,33.996067
1150,false,13.649998,0.77612174,34.168797
1150,false,14.072583,0.76962626,33.884377
1150,false,14.072583,0.77633333,34.04215
1150,false,14.072583,0.774666,33.92777
1150,false,14.072583,0.783831,33.927402
1150,false,14.072583,0.77976173,34.408054
1150,false,14.072583,0.8082019,35.07785
1150,false,14.072583,0.77518827,34.26206
1150,false,14.072583,0.7971751,34.998688
1150,false,14.072583,0.76944584,33.983986
1150,false,14.072583,0.7761232,34.20304
1150,false,13.740515,0.7795912,33.995274
1150,false,13.740515,0.7828459,34.097935
1150,false,13.740515,0.77976894,34.196873
1150,false,13.740515,0.77374345,33.993385
1150,false,13.740515,0.77955633,34.066868
1150,false,13.740515,0.78398585,34.360447
1150,false,13.740515,0.77057475,33.841343
1150,false,13.740515,0.7791514,34.14249
1150,false,13.740515,0.77533954,34.04392
1150,false,13.740515,0.7741988,34.25559
1150,false,13.459593,0.76343846,33.69675
1150,false,13.459593,0.8174596,37.03854
1150,false,13.459593,0.915562,39.822594
1150,false,13.459593,0.8004309,35.784332
1150,false,13.459593,0.79287934,34.9285
1150,false,13.459593,0.7705801,34.126377
1150,false,13.459593,0.7745374,34.13175
1150,false,13.459593,0.810891,35.504
1150,false,13.459593,0.8200357,36.122646
1150,false,13.459593,0.7849411,34.495457
1150,false,13.7079935,0.76614195,34.073704
1150,false,13.7079935,0.77471936,34.264927
1150,false,13.7079935,0.7758525,33.973305
1150,false,13.7079935,0.7684704,33.879124
1150,false,13.7079935,0.773854,34.055393
1150,false,13.7079935,0.80448824,34.88535
1150,false,13.7079935,0.7730651,34.04197
1150,false,13.7079935,0.7676636,33.907017
1150,false,13.7079935,0.7741034,33.971043
1150,false,13.7079935,0.7838979,34.526215
1150,false,13.934141,0.7668661,33.903416
1150,false,13.934141,0.7643973,33.82816
1150,false,13.934141,0.76801723,34.002354
1150,false,13.934141,0.7713712,34.249977
1150,false,13.934141,0.7764342,34.504917
1150,false,13.934141,0.7768909,34.328094
1150,false,13.934141,0.807892,35.050632
1150,false,13.934141,0.7972252,34.5748
1150,false,13.934141,0.78811073,34.659885
1150,false,13.934141,0.7873885,34.87265
1150,false,13.723995,0.7799919,34.693394
1150,false,13.723995,0.7742458,34.053806
1150,false,13.723995,0.7875255,34.50754
1150,false,13.723995,0.78284365,34.771027
1150,false,13.723995,0.7775495,34.312107
1150,false,13.723995,0.81857383,35.885406
1150,false,13.723995,0.7647016,34.00693
1150,false,13.723995,0.7743429,33.983067
1150,false,13.723995,0.7680725,33.816624
1150,false,13.723995,0.77047104,34.159153
1150,false,13.525772,0.7807631,34.48264
1150,false,13.525772,0.77855456,34.457615
1150,false,13.525772,0.7885789,34.601597
1150,false,13.525772,0.7739334,34.348484
1150,false,13.525772,0.78437495,34.466404
1150,false,13.525772,0.7705271,34.08823
1150,false,13.525772,0.7803127,34.48264
1150,false,13.525772,0.7915103,35.15964
1150,false,13.525772,0.7809343,34.696934
1150,false,13.525772,0.78061324,34.390537
1150,false,13.714876,0.78761274,34.301243
1100,false,13.714876,0.608333,26.228632
1100,false,13.714876,0.60717267,26.162468
1100,false,13.714876,0.6120382,26.30047
1100,false,13.714876,0.606513,26.203608
1100,false,13.714876,0.60556734,26.165031
1100,false,13.714876,0.6086147,26.182367
1100,false,13.714876,0.60840905,26.179377
1100,false,13.714876,0.60580146,26.142939
1100,false,13.714876,0.60855275,26.223688
1100,false,13.896864,0.60721177,26.210138
1100,false,13.896864,0.6040236,26.114374
1100,false,13.896864,0.607089,26.161432
1100,false,13.896864,0.6194239,26.474358
1100,false,13.896864,0.60982454,26.18902
1100,false,13.896864,0.6049611,26.180841
1100,false,13.896864,0.60613203,26.101007
1100,false,13.896864,0.6076572,26.207148
1100,false,13.896864,0.6062614,26.177118
1100,false,13.896864,0.6089808,26.27282
1100,false,13.720517,0.61814964,26.474909
1100,false,13.720517,0.6041743,26.124443
1100,false,13.720517,0.6062277,26.150446
1100,false,13.720517,0.60661805,26.19909
1100,false,13.720517,0.60499287,26.131891
1100,false,13.720517,0.6070097,26.234552
1100,false,13.720517,0.6126161,26.382318
1100,false,13.720517,0.60552126,26.160578
1100,false,13.720517,0.60731196,26.174248
1100,false,13.720517,0.6027827,26.076532
1100,false,13.548697,0.60545856,26.172113
1100,false,13.548697,0.6124335,26.209772
1100,false,13.548697,0.60619414,26.162836
1100,false,13.548697,0.6079117,26.20025
1100,false,13.548697,0.6078459,26.192257
1100,false,13.548697,0.6076192,26.265251
1100,false,13.548697,0.60498285,26.185602
1100,false,13.548697,0.6048258,26.158928
1100,false,13.548697,0.661681,29.259691
1100,false,13.548697,0.6290202,27.53594
1100,false,13.716848,0.6071276,26.219048
1100,false,13.716848,0.60751003,26.213556
1100,false,13.716848,0.6114157,26.28808
1100,false,13.716848,0.6099333,26.305475
1100,false,13.716848,0.6044811,26.163446
1100,false,13.716848,0.6143443,26.655573
1100,false,13.716848,0.61160994,26.286554
1100,false,13.716848,0.6071242,26.268244
1100,false,13.716848,0.6034164,26.085077
1100,false,13.716848,0.6074874,26.146172
1100,false,13.551695,0.60384965,26.082453
1100,false,13.551695,0.6080797,26.19909
1100,false,13.551695,0.60800403,26.176508
1100,false,13.551695,0.6059832,26.10522
1100,false,13.551695,0.6056631,26.141352
1100,false,13.551695,0.60720015,26.243158
1100,false,13.551695,0.6080729,26.269953
1100,false,13.551695,0.6069129,26.26922
1100,false,13.551695,0.6072092,26.239435
1100,false,13.551695,0.60894257,26.287165
1100,false,13.389007,0.6063041,26.274286
1100,false,13.389007,0.60429806,26.099726
1100,false,13.389007,0.6074144,26.14428
1100,false,13.389007,0.6028427,26.074274
1100,false,13.389007,0.60304266,26.031122
1100,false,13.389007,0.6031182,26.053156
1100,false,13.389007,0.61008793,26.22564
1100,false,13.389007,0.6048108,26.105036
1100,false,13.389007,0.60590875,26.10174
1100,false,13.389007,0.6057667,26.096064
1100,false,13.228357,0.608025,26.160212
1100,false,13.228357,0.605474,26.140984
