time,intel-rapl:0,intel-rapl:0:0
91.74227,15.2705,0.09276
91.79262,15.135639999999999,0.01678
91.84307,15.36022,0.019239999999999997
91.89342,15.11122,0.01708
91.94376,15.014479999999999,0.016479999999999998
91.9941,15.106639999999999,0.01618
92.04446,15.39166,0.01616
92.094795,14.773099999999998,0.016479999999999998
92.14518,15.03586,0.01678
92.195564,15.401119999999999,0.0168
92.24591,15.40874,0.01922
92.29627,15.28364,0.10007999999999999
92.346466,15.26348,0.025639999999999996
92.39668,14.98458,0.018
92.44703,14.9919,0.01618
92.497375,15.38434,0.0174
92.54773,15.0032,0.01616
92.598076,14.626619999999999,0.016479999999999998
92.64842,15.579639999999998,0.08911999999999999
92.698845,15.3822,0.016479999999999998
92.74919,14.999519999999999,0.01678
92.79963,15.078879999999998,0.016479999999999998
92.849945,15.08162,0.0177
92.90028,15.50518,0.019819999999999997
92.95063,14.96168,0.01832
93.00099,15.904020000000001,0.03082
93.05137,14.439259999999999,0.1239
93.101715,15.04072,0.01678
93.15206,14.71482,0.01618
93.202415,15.58056,0.06132
93.25276,15.06392,0.0168
93.303116,15.3709,0.01892
93.35364,15.114579999999998,0.01892
93.40383,15.01784,0.016479999999999998
93.45417,15.04866,0.016479999999999998
93.50455,15.62938,0.02258
93.5549,14.904919999999999,0.01586
93.60525,14.82742,0.08972000000000001
93.6556,15.89366,0.1123
93.70581,14.656819999999998,0.01678
93.75616,15.10024,0.018619999999999998
93.80652,15.39074,0.0186
93.85687,14.90952,0.016479999999999998
93.90736,15.271719999999998,0.09155999999999999
93.95771,15.02578,0.01616
94.00806,15.088019999999998,0.01618
94.058395,15.383420000000001,0.0174
94.10874,15.44262,0.09459999999999999
94.158966,15.542419999999998,0.5062599999999999
94.209366,14.236939999999999,0.0174
94.25971,15.12952,0.06286
94.31007,15.41546,0.025019999999999997
94.36041,14.99832,0.0177
94.41076,15.09686,0.07812
94.46119,15.016020000000001,0.016479999999999998
94.5114,15.3349,0.06012
94.56175,15.00502,0.016479999999999998
94.612114,15.159419999999999,0.05798
94.66252,15.39716,0.01678
94.71272,14.86404,0.024099999999999996
94.76307,14.995559999999998,0.0174
94.81343,15.13594,0.0177
94.86377,15.084979999999998,0.01618
94.91397,15.038879999999999,0.01646
94.964294,15.30898,0.016479999999999998
95.01484,15.864339999999999,0.025339999999999998
95.06521,14.69986,0.01708
95.11572,16.45424,0.27008
95.16593,15.565279999999998,0.22305999999999998
95.21615,13.329999999999998,0.01954
95.266525,15.08102,0.10007999999999999
95.31687,15.566199999999998,0.07324
95.367226,14.85702,0.017099999999999997
95.41759,15.044699999999999,0.0177
95.467926,15.010819999999999,0.01708
95.518265,15.22778,0.017099999999999997
95.568596,15.00412,0.01616
95.61894,15.00258,0.01678
95.66929,15.611379999999999,0.15716
95.71963,14.80148,0.06164
95.76997,14.92658,0.0177
95.82032,15.19484,0.044559999999999995
95.87068,15.172559999999999,0.01618
95.92103,15.500599999999999,0.052779999999999994
95.97141,15.09962,0.051879999999999996
96.02177,14.90036,0.0174
96.07212,15.08588,0.01678
96.12251,15.235119999999998,0.01678
96.17285,15.96016,0.22948
96.22305,14.0926,0.01678
96.2734,14.94034,0.017099999999999997
96.32389,15.190859999999999,0.01708
96.37422,15.39044,0.01984
96.42457,15.012039999999999,0.01678
96.474915,15.11304,0.0168
96.525276,15.50518,0.02226
96.575645,14.9034,0.0168
96.626,14.96994,0.01646
96.67635,14.998299999999999,0.0168
96.7267,14.9675,0.01678
96.77705,14.99678,0.016479999999999998
96.827385,15.34954,0.0183
96.87773,15.2397,0.01618
96.92808,15.296439999999999,0.01678
96.978424,15.002899999999999,0.017099999999999997
97.02879,15.696819999999999,0.19071999999999997
97.07916,14.740439999999998,0.01586
97.12952,15.42096,0.10224
97.17987,14.901580000000001,0.01678
97.23021,14.387979999999999,0.025019999999999997
97.28063,15.01142,0.01678
97.33096,15.922959999999998,0.01954
97.38117,15.01112,0.01616
97.43152,14.99708,0.0174
97.48187,15.07338,0.01618
97.53222,15.26564,0.01678
97.582565,15.001660000000001,0.01618
97.63291,15.018439999999998,0.016479999999999998
97.68327,15.371220000000001,0.06132
97.73362,14.89516,0.04548
97.78422,15.19606,0.018
97.834435,15.12464,0.018
97.88478,15.20918,0.07355999999999999
97.93513,15.1933,0.01678
97.98551,14.956199999999999,0.016479999999999998
98.03586,15.032799999999998,0.016479999999999998
98.086205,15.13716,0.01892
98.13654,15.23266,0.01678
98.186874,15.13808,0.01616
98.237206,14.756,0.07508
98.2876,15.008999999999999,0.0174
98.33794,15.44812,0.0238
98.38829,15.11488,0.01616
98.43864,15.06574,0.016479999999999998
98.48897,15.039499999999999,0.01618
98.53929,15.29036,0.01678
98.58964,16.61748,0.5511199999999999
98.63988,13.749899999999998,0.01618
98.69021,14.993419999999999,0.01616
98.74071,15.008379999999999,0.016479999999999998
98.79105,14.824379999999998,0.036939999999999994
98.8414,15.124939999999999,0.018
98.89175,15.272039999999999,0.016479999999999998
98.94209,15.4112,0.03936
98.99244,14.936659999999998,0.01618
99.042786,15.43774,0.08666
99.093155,14.861899999999999,0.01618
99.14349,15.51708,0.028059999999999998
99.194,14.809099999999999,0.016479999999999998
99.244354,15.01694,0.11839999999999999
99.294556,14.88874,0.060439999999999994
99.34475,14.81706,0.0177
99.39507,15.33978,0.05584
99.445465,15.03768,0.01616
99.49581,15.277519999999999,0.03204
99.54601,15.026379999999998,0.036019999999999996
99.59637,15.27876,0.0174
99.64671,15.012039999999999,0.01678
99.69713,15.094439999999999,0.05432
99.74751,15.236019999999998,0.01678
99.79785,14.71328,0.018619999999999998
99.8482,14.76976,0.01678
99.89854,15.34192,0.016479999999999998
99.94888,15.474039999999999,0.016479999999999998
99.99923,14.9974,0.016479999999999998
100.04965,15.02456,0.01616
100.10001,15.254319999999998,0.02046
100.15019,15.090779999999999,0.0778
100.20054,15.229919999999998,0.0168
100.25091,15.0981,0.04302
100.30124,14.77494,0.01678
100.35161,14.77004,0.02076
100.4018,15.813699999999999,0.018
100.45213,15.614419999999999,0.025019999999999997
100.502525,14.63182,0.017099999999999997
100.55288,15.04988,0.01678
100.603226,15.1869,0.01678
100.653595,14.95284,0.01618
100.70394,15.266839999999998,0.02258
100.754295,14.886019999999998,0.01708
100.80464,16.31782,0.02412
100.85487,13.71022,0.01646
100.90522,15.1573,0.017099999999999997
100.95557,15.07522,0.016479999999999998
101.00591,15.759979999999999,0.018
101.05615,14.936979999999998,0.4077
101.106514,14.857619999999999,0.01616
101.15671,15.044999999999998,0.017099999999999997
101.20717,14.9449,0.01678
101.257545,15.20704,0.01708
101.30789,14.95254,0.04792
101.358246,14.67484,0.01618
101.40862,15.23756,0.01708
101.45896,15.332460000000001,0.01678
101.50934,15.081599999999998,0.017099999999999997
101.55966,15.03616,0.01616
101.61001,15.073080000000001,0.016479999999999998
101.66035,15.423079999999999,0.056459999999999996
101.71054,15.18202,0.018
101.76089,14.904319999999998,0.01618
101.81123,15.276299999999999,0.03906
101.86161,14.431639999999998,0.01618
101.91195,15.51128,0.06286
101.96229,15.09076,0.01678
102.012634,15.046539999999998,0.016479999999999998
102.06298,15.3233,0.016479999999999998
102.11332,15.04224,0.016479999999999998
102.16368,15.03524,0.01618
102.214005,15.027299999999999,0.01646
102.26436,15.26442,0.05342
102.314705,15.050479999999999,0.027460000000000002
102.36505,14.59122,0.01616
102.41548,14.794459999999999,0.016479999999999998
102.46582,15.535699999999999,0.02808
102.51614,15.5058,0.044559999999999995
102.56652,14.90188,0.016479999999999998
102.61687,14.99312,0.01738
102.66723,15.291859999999998,0.016479999999999998
102.71759,15.019979999999999,0.017099999999999997
102.76794,15.01784,0.01618
102.81828,15.116099999999998,0.01738
102.86865,14.86922,0.016479999999999998
102.919,14.87014,0.016479999999999998
102.96934,15.142659999999998,0.01618
103.01969,16.15028,0.02562
103.06991,14.528979999999999,0.025339999999999998
103.12024,15.452699999999998,0.14984
103.170715,14.81672,0.01646
103.221054,15.052019999999999,0.02014
103.27154,15.19088,0.0174
103.321884,15.070920000000001,0.11199999999999999
103.37223,14.581459999999998,0.01618
103.42259,14.614119999999998,0.01646
103.47294,15.46764,0.016479999999999998
103.52327,15.21986,0.016479999999999998
103.57366,15.160960000000001,0.017099999999999997
103.62401,15.109079999999999,0.016479999999999998
103.67433,15.288219999999999,0.062240000000000004
103.724686,15.214659999999999,0.021679999999999998
103.77504,14.97298,0.016479999999999998
103.825386,15.04896,0.01708
103.87574,14.53996,0.0174
103.925934,14.935459999999999,0.01586
103.97628,15.26836,0.01618
104.02663,15.211319999999999,0.016479999999999998
104.07697,15.44842,0.016479999999999998
104.127174,15.338259999999998,0.01708
104.17752,15.039499999999999,0.01618
104.227875,14.962899999999998,0.01708
104.27823,15.18812,0.10437999999999999
104.32859,15.36756,0.027460000000000002
104.378944,14.846939999999998,0.01952
104.42928,14.48016,0.01618
104.47962,15.25738,0.0174
104.52995,15.326059999999998,0.016479999999999998
104.580284,15.00258,0.01646
104.630745,15.0685,0.01618
104.681076,15.431019999999998,0.018
104.731415,14.98274,0.0168
104.78175,14.999839999999999,0.016479999999999998
104.83211,15.14234,0.01738
104.8823,15.07338,0.18003999999999998
104.93265,14.85398,0.02076
104.982994,14.7499,0.01708
105.03334,16.3279,0.0235
105.08358,14.54666,0.018019999999999998
105.13391,15.06544,0.01678
105.18427,15.10024,0.016479999999999998
105.234604,14.90126,0.016479999999999998
105.284935,15.08162,0.01952
105.33528,14.975739999999998,0.0174
105.385635,15.381579999999998,0.15472
105.43598,14.36998,0.020739999999999998
105.48633,15.11214,0.016479999999999998
105.536674,15.47314,0.024099999999999996
105.587006,15.22474,0.016479999999999998
105.63733,14.99616,0.0168
105.68766,15.04196,0.01616
105.73798,15.08496,0.08728
105.788315,15.22566,0.01708
105.838646,15.21864,0.01954
105.889,14.9272,0.06835999999999999
105.93932,14.661719999999999,0.03507999999999999
105.98967,15.070319999999999,0.016479999999999998
106.04001,15.222599999999998,0.027479999999999997
106.09043,15.13778,0.0177
106.140785,15.8793,0.47115999999999997
106.19115,14.70474,0.01678
106.2415,14.90218,0.01618
106.29185,15.013879999999999,0.01708
106.34219,14.95436,0.01678
106.39257,15.3645,0.13946
106.44292,14.665999999999999,0.016479999999999998
106.49327,14.80118,0.0174
106.54362,15.190859999999999,0.041499999999999995
106.59396,15.357179999999998,0.016479999999999998
106.6443,15.006839999999999,0.01678
106.69477,15.05538,0.01618
106.74495,15.20642,0.07232
106.795296,15.25862,0.01708
106.84565,15.046520000000001,0.017099999999999997
106.895996,14.967179999999999,0.01618
106.94635,14.87838,0.047299999999999995
106.996704,14.809719999999999,0.01678
107.04705,16.436839999999997,0.10772
107.09728,14.50028,0.01678
107.14772,14.9205,0.0174
107.19805,15.194519999999999,0.01678
107.24841,14.91288,0.0174
107.29876,15.29004,0.1242
107.34896,14.87806,0.0183
107.39931,14.96658,0.01678
107.44966,15.077659999999998,0.016479999999999998
107.500015,14.91316,0.01678
107.550354,14.868319999999999,0.01618
107.6007,15.14538,0.01678
107.65105,15.31142,0.01678
107.7014,15.019960000000001,0.0168
107.75175,15.0563,0.01616
107.80209,15.13074,0.0174
107.85229,15.349559999999999,0.01708
107.90262,15.22106,0.10833999999999999
107.95295,14.83292,0.01618
108.00328,14.71024,0.016479999999999998
108.05361,15.019359999999999,0.035699999999999996
108.10396,15.64616,0.018619999999999998
108.154305,15.01144,0.01678
108.20463,15.095339999999998,0.05126
108.25483,14.90524,0.01922
108.305176,15.381899999999998,0.018619999999999998
108.355545,14.95254,0.018619999999999998
108.40598,14.979679999999998,0.01922
108.45633,14.962919999999999,0.01678
108.50668,15.16584,0.0238
108.55704,14.66874,0.01618
108.60738,16.741979999999998,0.57736
108.65776,13.815519999999998,0.01618
108.708115,15.22778,0.016479999999999998
108.75851,14.90982,0.0177
108.80885,15.0804,0.0183
108.8592,14.968999999999998,0.01588
108.90955,15.21558,0.01678
108.9599,14.981539999999999,0.01618
109.01025,14.73648,0.016479999999999998
109.060616,16.734659999999998,0.0302
109.11082,15.970239999999999,0.62284
109.16098,15.88022,0.55782
109.21115,14.878079999999999,0.72324
109.261284,14.424619999999999,0.64572
109.31145,14.413,0.2667
109.36163,14.3233,0.11474
109.41203,14.76822,0.03326
109.46254,15.214659999999999,0.22399999999999998
109.51276,15.41334,0.16264
109.56295,14.8686,0.08788
109.61337,14.81462,0.10527999999999998
109.66362,15.013559999999998,0.05554
109.713776,15.229619999999999,0.22245999999999996
109.76392,14.87014,0.10682
109.81432,14.760580000000001,0.01952
109.864784,14.759979999999999,0.01618
109.91521,15.0148,0.07964
109.96567,15.19056,0.016479999999999998
110.016014,14.849079999999999,0.047619999999999996
110.06635,14.72702,0.01616
110.1167,15.36022,0.017099999999999997
110.167046,15.109999999999998,0.0299
110.2174,15.11488,0.01618
110.267746,15.25954,0.08023999999999999
110.31795,15.09198,0.0769
110.368286,15.185379999999999,0.019239999999999997
110.41863,15.001660000000001,0.01616
110.468994,15.230239999999998,0.025939999999999998
110.51944,14.7917,0.0168
110.569786,14.94796,0.01708
110.62013,14.869239999999998,0.01618
110.67051,15.21832,0.01678
110.72086,15.426139999999998,0.02196
110.771194,14.969319999999998,0.016479999999999998
110.82138,16.14968,0.29326
110.87174,14.062079999999998,0.016479999999999998
110.92207,15.126779999999998,0.025639999999999996
110.972466,15.07978,0.016479999999999998
111.02281,14.936679999999999,0.016479999999999998
111.073166,15.40386,0.12755999999999998
111.12365,14.64982,0.0177
111.173996,15.21406,0.052779999999999994
111.224335,14.9742,0.01678
111.27467,15.016,0.016479999999999998
111.32502,15.30226,0.06104
111.375374,15.84634,0.053399999999999996
111.42558,14.34558,0.01678
111.475914,14.8973,0.016479999999999998
111.52627,15.089539999999998,0.022279999999999998
111.57664,14.90402,0.06104
111.626976,14.67178,0.01678
111.677315,15.470699999999999,0.0302
111.72766,15.082239999999999,0.0174
111.778,15.27416,0.016479999999999998
111.82832,15.17438,0.018619999999999998
111.878654,14.90188,0.01616
111.928986,15.203999999999999,0.017099999999999997
111.97931,15.210379999999999,0.016479999999999998
112.02964,14.8909,0.01616
112.07998,14.884179999999999,0.0177
112.13032,14.785619999999998,0.022899999999999997
112.180695,15.23786,0.01678
112.231026,15.5366,0.0174
112.281364,14.922939999999999,0.016479999999999998
112.331795,15.094119999999998,0.01892
112.38225,15.287599999999998,0.020439999999999996
112.43263,14.8494,0.016479999999999998
112.48298,14.941239999999999,0.01708
112.533424,15.29706,0.13213999999999998
112.58378,14.9031,0.016479999999999998
112.634125,14.55918,0.01618
112.6845,15.095959999999998,0.01646
112.73485,15.6654,0.036019999999999996
112.78519,15.0038,0.01618
112.83553,15.03736,0.0183
112.88588,14.988859999999999,0.016479999999999998
112.936226,15.325439999999999,0.016479999999999998
112.98657,15.165539999999998,0.08422
113.03678,20.16252,0.3726
113.08699,15.356559999999998,0.3433
113.137215,14.86008,0.3247
113.1874,14.98976,0.12907999999999997
113.23762,14.995259999999998,0.0644
113.28784,15.17652,0.014339999999999999
113.33806,15.034320000000001,0.09398
113.38869,14.90798,0.014339999999999999
113.43891,14.94338,0.01588
113.48913,14.9388,0.01586
113.53936,15.2278,0.01618
113.58958,14.738,0.43271999999999994
113.639755,14.98428,0.31004
113.689926,14.99922,0.31185999999999997
113.7401,15.001359999999998,0.31524
113.79027,15.028220000000001,0.31766
113.84045,15.19268,0.31432
113.89062,14.918059999999999,0.33781999999999995
113.94082,15.07276,0.3369
113.991,14.943999999999999,0.3137
114.04118,16.40296,0.51816
114.0914,14.760279999999998,0.31278
114.14158,14.3886,0.30426
114.19176,14.856419999999998,0.32682
114.24193,14.95162,0.16417999999999996
114.29215,14.98274,0.01464
114.34238,14.847859999999999,0.014339999999999999
114.3926,14.89182,0.01222
114.442825,14.906759999999998,0.01098
114.49328,15.0459,0.17638
114.54389,15.27418,0.05982
114.59412,14.865559999999999,0.01128
114.64433,15.040420000000001,0.10558
114.69455,14.6364,0.0116
114.74503,15.495399999999998,0.00916
114.79526,15.012659999999999,0.01128
114.84555,14.99586,0.0113
114.895775,15.01114,0.012199999999999999
114.94599,14.944280000000001,0.17393999999999998
114.99621,15.22474,0.0119
115.04641,15.36816,0.17242
115.09663,15.242439999999998,0.0174
115.14686,14.860999999999999,0.10985999999999999
115.19732,14.91316,0.01708
115.24754,14.775839999999999,0.0119
115.29776,15.29128,0.017099999999999997
115.34799,14.925980000000001,0.01678
115.39821,14.928719999999998,0.016479999999999998
115.44842,14.941559999999999,0.5233399999999999
115.49859,14.987319999999999,0.31035999999999997
115.54879,14.970239999999999,0.31308
115.59896,15.020279999999998,0.31432
115.64914,14.96626,0.31705999999999995
115.69931,15.044999999999998,0.3305
115.74949,14.957419999999999,0.33078
115.79967,14.973579999999998,0.32042
115.84984,15.0563,0.32652
115.90001,14.9919,0.31554
115.95019,15.04804,0.3128
116.00036,15.014499999999998,0.31828
116.05054,15.02852,0.31888
116.10071,14.97298,0.31798
116.15089,14.987619999999998,0.31767999999999996
116.20106,14.987319999999999,0.31643999999999994
116.251236,14.987939999999998,0.31584
116.30143,15.430719999999999,0.33416
116.35164,15.102059999999998,0.32438
116.40183,14.657739999999999,0.32345999999999997
116.45201,15.21376,0.32683999999999996
116.50218,14.941559999999999,0.3137
116.55237,14.99068,0.31798
116.60254,14.92902,0.3137
116.65272,14.996179999999999,0.3137
116.70289,14.998619999999999,0.31432
116.75307,14.968399999999999,0.31156
116.80324,14.98824,0.3189
116.853424,15.0041,0.31432
116.9036,15.09626,0.3311
116.95378,14.760599999999998,0.32132
117.00396,15.026679999999999,0.31767999999999996
117.054115,15.046219999999998,0.32315999999999995
117.1043,15.57598,0.33202
117.15451,14.87106,0.10132
117.204735,14.97482,0.06896
117.25519,15.128299999999998,0.05554
117.305435,14.969319999999998,0.01372
117.355576,15.109379999999998,0.01588
117.40573,15.06332,0.10802
117.45587,14.88264,0.06408
117.50602,14.665999999999999,0.15869999999999998
117.55615,14.94582,0.32711999999999997
117.60627,14.988539999999999,0.31432
117.65639,15.285759999999998,0.32652
117.70649,14.98856,0.31217999999999996
117.75661,14.979379999999999,0.31554
117.80672,14.98518,0.32101999999999997
117.856834,15.17226,0.31676
117.90695,14.974499999999999,0.35153999999999996
117.95709,14.913780000000001,0.32164
118.0072,14.988539999999999,0.33324
118.05731,14.9559,0.33475999999999995
118.10742,14.893019999999998,0.33994
118.15755,14.9858,0.32315999999999995
118.20766,15.015099999999999,0.32134
118.257774,15.038279999999999,0.33383999999999997
118.3079,15.0453,0.32683999999999996
118.35802,15.0798,0.31858
118.408134,14.94216,0.31554
118.458244,14.9333,0.31492
118.50837,14.987939999999998,0.31858
118.55848,14.97084,0.31676
118.60859,16.22658,0.32896
118.65872,14.347399999999999,0.3067
118.70884,14.8622,0.27768
118.75901,14.860999999999999,0.26915999999999995
118.80916,15.442,0.04211999999999999
118.85931,14.722459999999998,0.06744
118.909454,14.9632,0.05675999999999999
118.9596,14.810039999999999,0.01312
119.00974,14.869819999999999,0.01372
119.05989,14.90982,0.01312
119.11004,15.25862,0.17364
119.16053,14.85244,0.0647
119.21068,14.777679999999998,0.11289999999999999
119.260826,15.037059999999999,0.047619999999999996
119.310974,15.163699999999999,0.10802
119.361115,14.950699999999998,0.34666
119.41124,15.08772,0.3308
119.46137,14.924779999999998,0.32101999999999997
119.51149,14.98212,0.31736
119.56162,14.98824,0.32073999999999997
119.61174,14.981219999999999,0.31278
119.66185,15.004719999999999,0.32164
119.71197,15.067879999999999,0.32255999999999996
119.76208,14.729159999999998,0.32009999999999994
119.812195,15.073080000000001,0.31919999999999993
119.862305,15.04346,0.32104
119.912415,15.05356,0.33688
119.96254,14.99678,0.32134
120.01265,15.13624,0.32592
120.06277,14.986099999999999,0.31643999999999994
120.11288,14.955279999999998,0.31584
120.162994,14.94154,0.31736
120.213104,15.0322,0.36772
120.263245,14.98518,0.21697999999999998
120.31341,15.109999999999998,0.050039999999999994
120.36358,14.86952,0.022279999999999998
120.41373,15.38098,0.012819999999999998
120.463875,15.2168,0.02166
120.51404,14.9437,0.23712
120.56418,14.903999999999998,0.3375
120.6143,14.92752,0.32072
120.66441,14.9269,0.31217999999999996
120.71453,14.96016,0.31126
120.76465,14.97848,0.33202
120.814766,15.63396,0.32345999999999997
120.86491,14.772799999999998,0.31401999999999997
120.915016,14.73984,0.32530000000000003
120.965126,14.92628,0.32194
121.01524,14.9205,0.31858
121.06537,14.973279999999999,0.31798
121.115486,15.42096,0.36468
121.16564,14.858839999999999,0.32589999999999997
121.21576,14.8912,0.32377999999999996
121.26588,14.92722,0.31858
121.31599,14.9272,0.32194
121.366104,14.94704,0.31676
121.416214,14.996179999999999,0.31524
121.466324,14.85548,0.31736
121.51646,15.02944,0.15442
121.566605,14.9864,0.014339999999999999
121.616745,14.986419999999999,0.014339999999999999
121.66689,14.999519999999999,0.01526
121.71704,15.052939999999998,0.04819999999999999
121.76717,14.98488,0.5148199999999999
121.81728,15.0154,0.32682
121.86742,15.121279999999999,0.23284
121.91756,15.102059999999998,0.039979999999999995
121.96773,14.9553,0.07934
122.017876,15.07246,0.01372
122.06802,14.994639999999999,0.013439999999999999
122.118164,15.00442,0.01404
122.168304,14.97084,0.01312
122.218445,14.95314,0.01342
122.26896,14.95834,0.01342
122.31911,15.09046,0.25116
122.3695,15.05538,0.02166
122.41964,14.981219999999999,0.07597999999999999
122.46979,15.489619999999999,0.03846
122.519936,14.89852,0.01342
122.57008,14.696499999999999,0.01252
122.620224,14.94094,0.014339999999999999
122.67078,14.97054,0.012819999999999998
122.720924,14.94552,0.00976
122.77135,14.9681,0.18583999999999998
122.821495,15.285759999999998,0.047299999999999995
122.87187,15.069719999999998,0.02808
122.92202,15.147839999999999,0.06316
122.97241,15.07826,0.03968
123.02256,15.014479999999999,0.01098
123.0727,14.90126,0.01098
123.12285,15.332460000000001,0.09246
123.17302,14.72642,0.07629999999999999
123.22316,14.97298,0.11199999999999999
123.2733,15.214659999999999,0.01616
123.32345,14.962919999999999,0.06988
123.3736,15.47862,0.03968
123.42376,14.953759999999999,0.07172
123.4739,14.98488,0.035699999999999996
123.52405,14.95558,0.01678
123.57422,14.8555,0.01526
123.624374,14.893639999999998,0.012819999999999998
123.67452,14.925980000000001,0.17545999999999998
123.72467,14.71208,0.01252
123.77481,14.93544,0.012199999999999999
123.82496,14.99678,0.01404
123.8751,15.096879999999999,0.13244
123.92525,15.050799999999999,0.00976
123.9754,15.03066,0.06164
124.02581,14.9986,0.010679999999999999
124.07595,15.29126,0.0711
124.1261,15.045319999999998,0.07264
124.17625,14.89698,0.012199999999999999
124.226555,14.8973,0.010079999999999999
124.27669,14.290339999999999,0.14586
124.32685,11.8866,0.13702
124.37703,13.615619999999998,0.02014
124.42716,14.5653,0.016479999999999998
124.47729,14.8622,0.01708
124.52742,15.17438,0.016479999999999998
124.57755,15.10726,0.017099999999999997
124.627686,15.04256,0.01646
124.67782,15.01906,0.0168
124.72795,15.31414,0.01708
124.77809,14.907680000000001,0.11016
124.828224,15.007159999999999,0.022279999999999998
124.878365,14.97482,0.01678
124.9285,14.694659999999999,0.01678
124.97863,14.9858,0.0168
125.02876,15.4594,0.01738
125.07907,14.74474,0.01618
125.12921,15.81308,0.0238
125.179405,14.84938,0.018619999999999998
125.22954,14.9266,0.11656
125.27968,17.05966,0.159
125.329834,13.92506,0.09338
125.37998,14.13106,0.01708
125.430115,14.652559999999998,0.13336
125.48025,14.7502,0.01678
125.5304,15.15822,0.018619999999999998
125.580536,15.09414,0.016479999999999998
125.63067,15.04102,0.01678
125.6808,15.016919999999999,0.01678
125.730934,15.12556,0.062259999999999996
125.78107,14.97452,0.020739999999999998
125.8312,15.3712,0.01832
125.88134,14.8555,0.06744
125.931465,14.92354,0.03662
125.98162,15.196359999999999,0.018619999999999998
126.03175,14.995259999999998,0.01738
126.08189,14.97664,0.016479999999999998
126.13202,15.0331,0.0177
126.18215,14.99954,0.0174
126.232285,14.992199999999999,0.01678
126.28242,15.012339999999998,0.016479999999999998
126.33285,15.839339999999998,0.13305999999999998
126.38298,14.612279999999998,0.01646
126.43312,14.7316,0.10375999999999999
126.48325,14.57444,0.016479999999999998
126.53341,15.311699999999998,0.039979999999999995
126.58354,15.0154,0.016479999999999998
126.633675,15.0157,0.05524
126.68381,15.01296,0.02288
126.73394,15.166459999999999,0.024099999999999996
126.784096,14.97664,0.018619999999999998
126.83423,15.179260000000001,0.06164
126.88438,15.1924,0.01678
126.93451,15.004399999999999,0.04426
126.98464,14.581159999999999,0.016479999999999998
127.034775,14.683679999999999,0.01738
127.08504,15.128619999999998,0.0177
127.13518,16.00046,0.025939999999999998
127.185326,14.810319999999999,0.017099999999999997
127.235466,15.002899999999999,0.0183
127.2856,14.90034,0.016479999999999998
127.33573,15.383119999999998,0.025019999999999997
127.38589,14.78652,0.017099999999999997
127.43602,14.905539999999998,0.016479999999999998
127.48616,14.563759999999998,0.16326
127.536285,15.05324,0.045459999999999993
127.58643,15.06912,0.01832
127.63657,15.00104,0.01708
127.68671,15.040420000000001,0.016479999999999998
127.73684,15.20796,0.06316
127.78697,14.95346,0.03968
127.837105,15.04164,0.021359999999999997
127.88724,14.982439999999999,0.016479999999999998
127.93739,15.06666,0.02014
127.987526,15.16156,0.01678
128.03766,14.62968,0.07264
128.08778,15.14234,0.0186
128.13792,15.175320000000001,0.01892
128.18805,15.563759999999998,0.027460000000000002
128.2382,14.8439,0.12146
128.28833,14.88968,0.016479999999999998
128.33847,15.1112,0.06256
128.38863,14.93424,0.01922
128.43875,14.8616,0.016479999999999998
128.48889,14.79994,0.01678
128.53902,14.754799999999998,0.018619999999999998
128.58916,15.0102,0.01678
128.6393,16.62604,0.02442
128.68945,13.998299999999999,0.01678
128.73958,14.98092,0.01892
128.7897,14.9388,0.01678
128.83984,14.97848,0.017099999999999997
128.89001,14.91254,0.01678
128.94014,15.19424,0.01984
128.99028,14.82528,0.01738
129.0404,14.45176,0.18036
129.09055,14.90462,0.02258
129.14069,15.985499999999998,0.028379999999999996
129.19086,14.81064,0.018619999999999998
129.24098,14.91622,0.01678
129.29112,15.62206,0.0232
129.34125,14.867399999999998,0.01922
129.3914,14.900659999999998,0.01738
129.44154,14.8973,0.016479999999999998
129.49167,14.95406,0.017099999999999997
129.54181,14.71176,0.17087999999999998
129.59193,14.73922,0.0168
129.64207,15.02426,0.01678
129.6922,15.08406,0.016479999999999998
129.74234,15.1936,0.01922
129.79247,15.077339999999998,0.0174
129.8426,15.28516,0.0183
129.89275,14.9022,0.11414
129.94287,14.98822,0.02014
129.99303,15.0209,0.0183
130.04317,14.67422,0.017099999999999997
130.09329,14.50884,0.01646
130.14342,15.500599999999999,0.01984
130.19356,15.09504,0.016479999999999998
130.2437,15.14358,0.017099999999999997
130.29382,15.05354,0.11778
130.34396,15.055359999999999,0.022899999999999997
130.39412,14.988859999999999,0.03386
130.44427,16.0334,0.022899999999999997
130.49443,14.59734,0.021359999999999997
130.54457,15.40508,0.12664
130.59471,14.09412,0.045459999999999993
130.64484,15.122199999999998,0.0412
130.69498,14.773419999999998,0.01678
130.7451,15.532639999999999,0.021059999999999995
130.79526,14.896379999999999,0.01892
130.84541,15.21436,0.08574
130.89557,14.79996,0.0177
130.94571,15.00288,0.01892
130.99585,14.94582,0.0168
131.04597,14.727939999999998,0.06774
131.09612,14.48228,0.016479999999999998
131.14626,15.885119999999999,0.02684
131.19643,15.026079999999999,0.0177
131.24655,14.933,0.0168
131.29669,15.09076,0.01708
131.34683,14.99802,0.020439999999999996
131.39696,14.860059999999999,0.01588
131.4471,14.887539999999998,0.01616
131.49722,14.975719999999999,0.13091999999999998
131.54738,14.950719999999999,0.02258
131.59753,14.83962,0.07903999999999999
131.64767,14.6962,0.017099999999999997
