    Updating crates.io index
 Downloading crates ...
  Downloaded iana-time-zone v0.1.61
  Downloaded num-traits v0.2.19
  Downloaded chrono v0.4.38
   Compiling num-traits v0.2.19
   Compiling iana-time-zone v0.1.61
   Compiling mtdynamic v0.1.0 (/home/jaaldering/mtdynamic)
   Compiling chrono v0.4.38
    Finished `release` profile [optimized] target(s) in 5.66s
     Running `target/release/examples/adapt_fast true`
size,pin,threads,runtime,usertime,energy
500,false,16,0.04731068,0.73326200,2.01287300
500,false,16,0.04703305,0.73221687,2.00048400
500,false,16,0.04723113,0.73403077,2.00652600
500,false,16,0.04720874,0.73352698,1.99462400
500,false,16,0.04718064,0.73341119,2.00927200
500,false,16,0.04731850,0.73370669,1.98382100
500,false,16,0.04723636,0.73333971,2.00158200
500,false,16,0.04724277,0.73343545,1.99865200
500,false,16,0.04703676,0.73208134,2.00652500
500,false,16,0.04740451,0.73378688,2.00207000
500,false,16,0.04725199,0.73373824,1.99352500
500,false,16,0.04752336,0.73449325,2.00615900
500,false,16,0.04729427,0.73428169,1.99688200
500,false,16,0.04713659,0.73366433,2.01128600
500,false,16,0.04742600,0.73433090,2.00237600
500,false,16,0.04736050,0.73382528,2.00255800
500,false,16,0.04726864,0.73455102,2.00249700
500,false,16,0.04720152,0.73311962,1.99230500
500,false,16,0.04724696,0.73333983,2.00274200
500,false,16,0.04732852,0.73383972,2.00579300
500,false,16,0.04709069,0.73298312,1.99554000
500,false,16,0.04767972,0.74054883,2.03167200
500,false,16,0.04768397,0.74036760,2.00670900
500,false,16,0.04763228,0.74033429,2.01659600
500,false,16,0.04772683,0.74077133,2.03386900
500,false,16,0.04764622,0.74098076,2.03765300
500,false,16,0.04775107,0.74205837,2.01403300
500,false,16,0.04759258,0.74025749,2.01153000
500,false,16,0.04754578,0.74029992,2.03557800
500,false,16,0.04756933,0.73962046,2.01238500
500,false,16,0.04761373,0.73985526,2.03301500
500,false,16,0.04776269,0.74084569,2.00463300
500,false,16,0.04783691,0.74222183,2.00841700
500,false,16,0.04757056,0.74064116,2.00927200
500,false,16,0.04778236,0.74021976,2.01940400
500,false,16,0.04755189,0.74046548,1.99883500
500,false,16,0.04772030,0.74072848,2.01769500
500,false,16,0.04774287,0.74063363,2.00652600
500,false,16,0.04755422,0.74035304,2.02837600
500,false,16,0.04764766,0.74073742,2.03448000
500,false,16,0.04778333,0.74099632,2.01183600
500,false,16,0.04774524,0.74044493,2.00780700
500,false,16,0.04764649,0.74084436,2.01830500
500,false,16,0.04763854,0.73942131,2.01818400
500,false,16,0.04767837,0.74049257,2.03008500
500,false,16,0.04789966,0.74258959,2.00152000
500,false,16,0.04765975,0.74110039,1.99901800
500,false,16,0.04765711,0.74016266,2.01116500
500,false,16,0.04753067,0.73985524,2.03112200
500,false,16,0.04771516,0.74094670,2.00658700
500,false,16,0.04764564,0.74033049,2.00731900
500,false,16,0.04768049,0.74011811,2.01702400
500,false,16,0.04765437,0.74146117,2.03240500
500,false,16,0.04783367,0.74144044,2.00377900
500,false,16,0.04768234,0.74097381,2.00805200
500,false,16,0.04760881,0.74095091,2.01104200
500,false,16,0.04750584,0.73960552,2.03063500
500,false,16,0.04772033,0.74065500,2.02868100
500,false,16,0.04766139,0.74010236,2.03435700
500,false,16,0.04769511,0.74039818,2.00927300
500,false,16,0.04775491,0.74113882,2.01879400
500,false,16,0.04764602,0.74051053,2.03307600
500,false,16,0.04776139,0.74039844,2.00933300
500,false,16,0.04774721,0.74034453,2.01830500
500,false,16,0.04767813,0.74080895,2.00573200
500,false,16,0.04754034,0.74021010,2.01140800
500,false,16,0.04768256,0.74047321,1.99932300
500,false,16,0.04756468,0.74078069,2.00640400
500,false,16,0.04746615,0.74028103,2.02941400
500,false,16,0.04758316,0.73977157,2.01360600
