dynamic,busy,threads,energy,runtime,usertime
false,20,2,28.71183880,0.20560114,0.84551853
false,20,3,23.88264080,0.15936947,0.84887927
false,20,4,18.15743800,0.10625340,0.85061536
false,20,5,15.68728690,0.08915425,0.85063487
false,20,6,13.52483150,0.07250871,0.85082799
false,20,7,11.98088370,0.06216008,0.85790008
false,20,8,11.12697280,0.05465829,0.85065590
false,20,9,10.61196790,0.04984866,0.85197141
false,20,10,10.09852140,0.04631740,0.85385357
false,20,11,9.39659040,0.04123701,0.85930198
false,20,12,9.18186310,0.04011988,0.85928318
false,20,13,9.39268900,0.04085990,0.86104598
false,20,14,9.22885030,0.03946975,0.85952856
false,20,15,9.34165100,0.04013566,0.86488639
false,20,16,9.05738380,0.03822850,0.86657044
false,20,17,9.08708510,0.03867957,0.86155240
false,20,18,8.84757740,0.03691463,0.86628179
false,20,19,9.14660030,0.03909327,0.86112450
false,20,20,9.08000680,0.03852624,0.85945708
false,20,21,9.08641560,0.03826305,0.86446514
false,20,22,9.16649390,0.03884463,0.87331620
false,20,23,8.99052800,0.03779403,0.87430740
false,20,24,9.05743560,0.03826162,0.87129013
false,20,25,9.10151640,0.03841665,0.87789443
false,20,26,9.08169090,0.03854861,0.87145502
false,20,27,9.12838680,0.03854726,0.87647000
false,20,28,9.01492380,0.03762990,0.86574637
false,20,29,9.00693040,0.03758783,0.87455229
false,20,30,9.10028740,0.03825575,0.87662054
false,20,31,9.17442910,0.03866884,0.88022194
false,20,32,9.09529100,0.03860229,0.87369124
false,24,1,51.20380800,0.40950795,0.86087277
false,24,2,28.80055330,0.20688965,0.85498089
false,24,3,22.53046490,0.14555906,0.85721783
false,24,4,18.02967050,0.10513206,0.85368827
false,24,5,16.65113470,0.09553671,0.86358707
false,24,6,13.61585190,0.07239883,0.86614005
false,24,7,12.04251260,0.06200416,0.86274698
false,24,8,11.20585840,0.05521391,0.86068128
false,24,9,10.60607700,0.05026579,0.85854540
false,24,10,10.01910500,0.04513814,0.86535213
false,24,11,9.51385120,0.04202403,0.86854629
false,24,12,9.56942230,0.04187249,0.86433023
false,24,13,8.96202270,0.03768447,0.86498294
false,24,14,8.86030670,0.03664988,0.86817081
