dynamic,busy,threads,energy,runtime,usertime
false,24,5,8.61588636,0.04858129,0.22744395
false,24,6,7.02231935,0.03898608,0.22751339
false,24,7,5.97312173,0.03265995,0.22753648
false,24,8,5.28750854,0.02850761,0.22745794
false,24,9,5.57853551,0.03019542,0.22851874
false,24,10,5.64234632,0.03062815,0.22930147
false,24,11,5.56310876,0.03014159,0.22904830
false,24,12,5.63650538,0.03031727,0.22930165
false,24,13,5.61087621,0.03040077,0.22980311
false,24,14,5.61238371,0.03042216,0.23054557
false,24,15,5.64725953,0.03059899,0.23103030
false,24,16,5.63886109,0.03055713,0.23126063
false,24,17,5.65810568,0.03065552,0.23218667
false,24,18,5.63143317,0.03051502,0.23278770
false,24,19,5.60383849,0.03030026,0.23362405
false,24,20,5.62772731,0.03039439,0.23409858
false,24,21,5.65216699,0.03055933,0.23473264
false,24,22,5.68478627,0.03066990,0.23566177
false,24,23,5.68862914,0.03072465,0.23647878
false,24,24,5.75083630,0.03110870,0.23730466
false,24,25,5.72999679,0.03095398,0.23881874
false,24,26,5.74213898,0.03106516,0.23878834
false,24,27,5.80093641,0.03133090,0.23962920
false,24,28,5.88610963,0.03170355,0.24047460
false,24,29,5.85055832,0.03167097,0.24338272
false,24,30,5.92978048,0.03209603,0.24339838
false,24,31,5.94288312,0.03212619,0.24426203
false,24,32,5.88753000,0.03178498,0.24419866
false,28,1,40.40784303,0.22678408,0.22679506
false,28,2,20.51972465,0.11346504,0.22677260
false,28,3,14.22997427,0.07791799,0.22722654
false,28,4,10.59156664,0.05723588,0.22722138
false,28,5,11.12508645,0.06007441,0.22935024
false,28,6,10.92823827,0.05887095,0.22775476
false,28,7,10.90483066,0.05918119,0.22823582
false,28,8,10.66550480,0.05782848,0.22835034
false,28,9,11.08496203,0.05999860,0.22916089
false,28,10,10.69745901,0.05764803,0.22931786
false,28,11,10.62732471,0.05754892,0.22943806
false,28,12,10.52114384,0.05704630,0.22990277
false,28,13,10.69347470,0.05797858,0.23048372
false,28,14,10.50611288,0.05698284,0.23075933
false,28,15,10.60333117,0.05748537,0.23093905
false,28,16,10.44850629,0.05653094,0.23116800
false,28,17,10.45295231,0.05672069,0.23214246
false,28,18,10.41120459,0.05640035,0.23201298
false,28,19,10.46095820,0.05663091,0.23216522
false,28,20,10.42852363,0.05654096,0.23286562
false,28,21,10.44655250,0.05642579,0.23458253
false,28,22,10.30929520,0.05592600,0.23454003
false,28,23,10.28806278,0.05568459,0.23482547
false,28,24,10.33344602,0.05607325,0.23479099
false,28,25,10.14849356,0.05498718,0.23633130
false,28,26,10.03468751,0.05431068,0.23914637
false,28,27,10.30363233,0.05580437,0.23688981
false,28,28,9.81374724,0.05321384,0.24241195
false,28,29,10.00239837,0.05421066,0.23959173
false,28,30,10.11993138,0.05480858,0.23945751
false,28,31,9.84407953,0.05340815,0.24118215
false,28,32,9.50502392,0.05115805,0.24302012
false,32,1,84.97471339,0.46025696,0.22690729
false,32,2,43.39008931,0.23502707,0.22697913
false,32,3,32.12664911,0.17404350,0.22752687
false,32,4,22.81441845,0.12332974,0.22775132
false,32,5,19.20165074,0.10399484,0.22859184
false,32,6,16.37550248,0.08864608,0.23002275
false,32,7,13.93215213,0.07532946,0.22889165
false,32,8,12.09591378,0.06541849,0.22923286
false,32,9,11.74502860,0.06355998,0.23186034
false,32,10,10.95475298,0.05914537,0.23230926
false,32,11,10.39068136,0.05606407,0.23098008
false,32,12,10.95177509,0.05895610,0.23162064
false,32,13,8.98059911,0.04853804,0.23296314
false,32,14,9.60024251,0.05197283,0.23560738
false,32,15,9.72962412,0.05250030,0.23514546
false,32,16,8.67830470,0.04675592,0.23421136
false,32,17,7.91069424,0.04268513,0.23831336
false,32,18,7.60303257,0.04094767,0.23962994
false,32,19,7.21883811,0.03892290,0.24101801
false,32,20,7.69675329,0.04149726,0.24249412
false,32,21,7.28821714,0.03934789,0.23548923
false,32,22,7.67366918,0.04128232,0.24387419
false,32,23,7.53783331,0.04048363,0.24644594
false,32,24,7.99852374,0.04311469,0.24047234
false,32,25,6.90474440,0.03681498,0.25225312
false,32,26,7.52852240,0.04024946,0.25722062
false,32,27,7.43870878,0.03988333,0.25737550
false,32,28,7.03806149,0.03761192,0.25883510
false,32,29,7.29754056,0.03859631,0.26472376
false,32,30,7.18635427,0.03803925,0.25683143
false,32,31,7.18982213,0.03810600,0.26690483
false,32,32,7.07605602,0.03693261,0.26885165
true,0,32,1.96064720,0.01031699,0.26106571
true,4,32,2.37013908,0.01248801,0.26496606
true,8,32,2.72690569,0.01396665,0.27015163
true,12,32,3.01012771,0.01683815,0.23642640
true,16,32,3.15029484,0.01727310,0.23294999
true,20,32,4.06724769,0.02214858,0.23352982
true,24,32,6.30679130,0.03453767,0.22994538
true,28,32,10.12468389,0.05489759,0.23479307
true,32,32,7.81671596,0.04205344,0.24908728
